"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","responses","question_order"
"1502","","","survey-likert","15","1707518","0.0-2.0-1.6","","{""Q0"":1}","[0]"
"774","<div style=""font-size:45px;"">B  B  B  B  B  B  B  B  B  B  B  B  B  B                  </div>","32","html-keyboard-response","16","1708293","0.0-2.0-0.7","test","",""
"2756","","","survey-likert","17","1711551","0.0-2.0-1.7","","{""Q0"":9}","[0]"
"2493","<div style=""font-size:45px;"">A  A  C  B  C  B  A  A                                    </div>","32","html-keyboard-response","18","1714047","0.0-2.0-0.8","test","",""
"3879","","","survey-likert","19","1718429","0.0-2.0-1.8","","{""Q0"":3}","[0]"
"1139","<div style=""font-size:45px;"">A  A  A  A  A  A  A  A  C  C  B  B  B  B                  </div>","32","html-keyboard-response","20","1719570","0.0-2.0-0.9","test","",""
"2317","","","survey-likert","21","1722389","0.0-2.0-1.9","","{""Q0"":3}","[0]"
"775","<div style=""font-size:45px;"">A  C  A  A  A  A                                          </div>","32","html-keyboard-response","22","1723166","0.0-2.0-0.10","test","",""
"4009","","","survey-likert","23","1727678","0.0-2.0-1.10","","{""Q0"":7}","[0]"
"3822","<div style=""font-size:45px;"">B  A  A  A  A  B  B  A  A  C  B  B                        </div>","32","html-keyboard-response","24","1731502","0.0-2.0-0.11","test","",""
"1584.0000000001164","","","survey-likert","25","1733588","0.0-2.0-1.11","","{""Q0"":2}","[0]"
"1712","<div style=""font-size:45px;"">C  C  A  A  B  B  A  A  B  B  B  B                        </div>","32","html-keyboard-response","26","1735302","0.0-2.0-0.12","test","",""
"1889.9999999998836","","","survey-likert","27","1737694","0.0-2.0-1.12","","{""Q0"":5}","[0]"
"801","<div style=""font-size:45px;"">B  B  B  B  B  B  B  B  B  C  C  C                        </div>","32","html-keyboard-response","28","1738496","0.0-2.0-0.13","test","",""
"2545","","","survey-likert","29","1741544","0.0-2.0-1.13","","{""Q0"":8}","[0]"
"588","<div style=""font-size:45px;"">A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A</div>","32","html-keyboard-response","30","1742134","0.0-2.0-0.14","test","",""
"1457","","","survey-likert","31","1744093","0.0-2.0-1.14","","{""Q0"":9}","[0]"
"686.0000000001164","<div style=""font-size:45px;"">C  A  B  C                                                </div>","32","html-keyboard-response","32","1744781","0.0-2.0-0.15","test","",""
"3396","","","survey-likert","33","1748679","0.0-2.0-1.15","","{""Q0"":8}","[0]"
"5357","<div style=""font-size:45px;"">A  A  A  C  A  C  A  A  A  B  C  B  B  C                  </div>","32","html-keyboard-response","34","1754039","0.0-2.0-0.16","test","",""
"1829","","","survey-likert","35","1756370","0.0-2.0-1.16","","{""Q0"":3}","[0]"
"577","<div style=""font-size:45px;"">C  C  C  C                                                </div>","32","html-keyboard-response","36","1756949","0.0-2.0-0.17","test","",""
"2209","","","survey-likert","37","1759660","0.0-2.0-1.17","","{""Q0"":8}","[0]"
"2541","<div style=""font-size:45px;"">A  C  B  C  A  C                                          </div>","32","html-keyboard-response","38","1762203","0.0-2.0-0.18","test","",""
"2071","","","survey-likert","39","1764776","0.0-2.0-1.18","","{""Q0"":6}","[0]"
"27315","<div style=""font-size:45px;"">B  C  B  C  C  B  B  A                                    </div>","16","html-keyboard-response","40","1792097","0.0-2.0-0.19","test","",""
"4588","","","survey-likert","41","1797188","0.0-2.0-1.19","","{""Q0"":5}","[0]"
"3101","<div style=""font-size:45px;"">C  A  A  B  C  B  A  B  C  A  A  A  C  C  B  A            </div>","32","html-keyboard-response","42","1800291","0.0-2.0-0.20","test","",""
"2959","","","survey-likert","43","1803752","0.0-2.0-1.20","","{""Q0"":4}","[0]"
"1721","<div style=""font-size:45px;"">B  A  B  C  C  C  C  C  A  A  A  A  A  A  A  A  A  A      </div>","32","html-keyboard-response","44","1805476","0.0-2.0-0.21","test","",""
"2056","","","survey-likert","45","1808034","0.0-2.0-1.21","","{""Q0"":6}","[0]"
"1322","<div style=""font-size:45px;"">C  C  C  C  C  C  C  C  C  C  C  C  C  C  C  C  C  C  C  C</div>","32","html-keyboard-response","46","1809359","0.0-2.0-0.22","test","",""
"2245","","","survey-likert","47","1812106","0.0-2.0-1.22","","{""Q0"":9}","[0]"
"2933","<div style=""font-size:45px;"">B  C  C  A  B  B  A  C  C  B                              </div>","32","html-keyboard-response","48","1815040","0.0-2.0-0.23","test","",""
"2851","","","survey-likert","49","1818394","0.0-2.0-1.23","","{""Q0"":7}","[0]"
"3785","<div style=""font-size:45px;"">A  C  A  A  C  C  C  C  C  B  C  B  C  B  B  B  B  A      </div>","32","html-keyboard-response","50","1822181","0.0-2.0-0.24","test","",""
"2338","","","survey-likert","51","1825021","0.0-2.0-1.24","","{""Q0"":4}","[0]"
"844","<div style=""font-size:45px;"">C  B  B  A  C  A                                          </div>","32","html-keyboard-response","52","1825870","0.0-2.0-0.25","test","",""
"1201","","","survey-likert","53","1827573","0.0-2.0-1.25","","{""Q0"":3}","[0]"
"920","<div style=""font-size:45px;"">A  C  A  B  B  B  B  C                                    </div>","32","html-keyboard-response","54","1828495","0.0-2.0-0.26","test","",""
"2738.0000000001164","","","survey-likert","55","1831735","0.0-2.0-1.26","","{""Q0"":4}","[0]"
"1034","<div style=""font-size:45px;"">A  A  B  C  C  C  C  C  C  C  C  C                        </div>","32","html-keyboard-response","56","1832771","0.0-2.0-0.27","test","",""
"1313.0000000001164","","","survey-likert","57","1834586","0.0-2.0-1.27","","{""Q0"":7}","[0]"
"1163","<div style=""font-size:45px;"">C  B  B  A                                                </div>","32","html-keyboard-response","58","1835751","0.0-2.0-0.28","test","",""
"1537","","","survey-likert","59","1837790","0.0-2.0-1.28","","{""Q0"":3}","[0]"
"779","<div style=""font-size:45px;"">A  A  A  A  A  A  A  A  A  A  A  A  A  A                  </div>","32","html-keyboard-response","60","1838571","0.0-2.0-0.29","test","",""
"2423","","","survey-likert","61","1841496","0.0-2.0-1.29","","{""Q0"":9}","[0]"
"1225","<div style=""font-size:45px;"">A  B  C  C  B  A  A  B  A  B  B  C                        </div>","32","html-keyboard-response","62","1842723","0.0-2.0-0.30","test","",""
"1439","","","survey-likert","63","1844666","0.0-2.0-1.30","","{""Q0"":8}","[0]"
"617.0000000001164","<div style=""font-size:45px;"">A  A  A  A  A  A  A  A  A  A  A  A                        </div>","32","html-keyboard-response","64","1845283","0.0-2.0-0.31","test","",""
"2516","","","survey-likert","65","1848302","0.0-2.0-1.31","","{""Q0"":9}","[0]"
"578","<div style=""font-size:45px;"">B  B  B  B  B  B                                          </div>","32","html-keyboard-response","66","1848882","0.0-2.0-0.32","test","",""
"1882","","","survey-likert","67","1851266","0.0-2.0-1.32","","{""Q0"":7}","[0]"
"1763","<div style=""font-size:45px;"">A  C  C  C  C  C  C  C  C  C  C  B  B  B  B  B            </div>","32","html-keyboard-response","68","1853032","0.0-2.0-0.33","test","",""
"2835.9999999998836","","","survey-likert","69","1856370","0.0-2.0-1.33","","{""Q0"":8}","[0]"
"663.0000000001164","<div style=""font-size:45px;"">C  C  C  C  C  C                                          </div>","32","html-keyboard-response","70","1857034","0.0-2.0-0.34","test","",""
"1525","","","survey-likert","71","1859062","0.0-2.0-1.34","","{""Q0"":9}","[0]"
"897.9999999998836","<div style=""font-size:45px;"">C  C  C  C  A  A  A  A  A  A  A  A  A  A                  </div>","32","html-keyboard-response","72","1859961","0.0-2.0-0.35","test","",""
"2193.9999999998836","","","survey-likert","73","1862656","0.0-2.0-1.35","","{""Q0"":7}","[0]"
"533","<div style=""font-size:45px;"">A  A  A  A  A  A                                          </div>","32","html-keyboard-response","74","1863191","0.0-2.0-0.36","test","",""
"1766.9999999998836","","","survey-likert","75","1865460","0.0-2.0-1.36","","{""Q0"":9}","[0]"
"2525.9999999998836","<div style=""font-size:45px;"">C  A  C  C  B  A  C  C  C  A  B  C  A  C  C  B  C  B      </div>","32","html-keyboard-response","76","1867988","0.0-2.0-0.37","test","",""
"2367.9999999998836","","","survey-likert","77","1870860","0.0-2.0-1.37","","{""Q0"":5}","[0]"
"699.9999999998836","<div style=""font-size:45px;"">B  A  B  B  A  C  A  A  C  B  C  A  C  A                  </div>","32","html-keyboard-response","78","1871562","0.0-2.0-0.38","test","",""
"1000","","","survey-likert","79","1873064","0.0-2.0-1.38","","{""Q0"":3}","[0]"
"708","<div style=""font-size:45px;"">B  B  B  B  B  B  B  B  B  B  B  B  C  C  C  C  C  C  C  C</div>","32","html-keyboard-response","80","1873775","0.0-2.0-0.39","test","",""
"2959","","","survey-likert","81","1877235","0.0-2.0-1.39","","{""Q0"":8}","[0]"
"1219.9999999998836","<div style=""font-size:45px;"">B  A  C  A  B  B  B  B  C  A                              </div>","32","html-keyboard-response","82","1878457","0.0-2.0-0.40","test","",""
"1703","","","survey-likert","83","1880662","0.0-2.0-1.40","","{""Q0"":7}","[0]"
"3475","<div style=""font-size:45px;"">B  C  C  C  B  B  B  C  C  A  B  B  B  B                  </div>","32","html-keyboard-response","84","1884139","0.0-2.0-0.41","test","",""
"1810.9999999998836","","","survey-likert","85","1886452","0.0-2.0-1.41","","{""Q0"":3}","[0]"
"550","<div style=""font-size:45px;"">C  C  C  C  C  C  C  C  C  C  C  C  C  C                  </div>","32","html-keyboard-response","86","1887004","0.0-2.0-0.42","test","",""
"1916.9999999998836","","","survey-likert","87","1889423","0.0-2.0-1.42","","{""Q0"":9}","[0]"
"2228","<div style=""font-size:45px;"">A  A  A  A  A  A  A  A                                    </div>","32","html-keyboard-response","88","1891653","0.0-2.0-0.43","test","",""
"1429","","","survey-likert","89","1893584","0.0-2.0-1.43","","{""Q0"":9}","[0]"
"4513","<div style=""font-size:45px;"">A  A  C  A  A  C  A  C  B  B  B  B                        </div>","32","html-keyboard-response","90","1898100","0.0-2.0-0.44","test","",""
"2325","","","survey-likert","91","1900928","0.0-2.0-1.44","","{""Q0"":8}","[0]"
"684","<div style=""font-size:45px;"">B  A  B  A  B  C  A  B  A  A  A  A  A  C  C  C  B  B  B  A</div>","32","html-keyboard-response","92","1901613","0.0-2.0-0.45","test","",""
"3413","","","survey-likert","93","1905528","0.0-2.0-1.45","","{""Q0"":2}","[0]"
"1049.9999999998836","<div style=""font-size:45px;"">B  B  B  A  C  C  B  C  C  B  B  A  C  B  A  A  B  A  C  B</div>","32","html-keyboard-response","94","1906581","0.0-2.0-0.46","test","",""
"1391.9999999998836","","","survey-likert","95","1908476","0.0-2.0-1.46","","{""Q0"":3}","[0]"
"538.0000000001164","<div style=""font-size:45px;"">B  C  B  A  B  A  B  A                                    </div>","32","html-keyboard-response","96","1909016","0.0-2.0-0.47","test","",""
"2048","","","survey-likert","97","1911567","0.0-2.0-1.47","","{""Q0"":6}","[0]"
"1705.9999999998836","<div style=""font-size:45px;"">A  A  C  C  C  A  B  C  C  B  B  B  C  A  B  C  C  A      </div>","32","html-keyboard-response","98","1913276","0.0-2.0-0.48","test","",""
"1392","","","survey-likert","99","1915169","0.0-2.0-1.48","","{""Q0"":3}","[0]"
"565","<div style=""font-size:45px;"">A  A  C  A                                                </div>","32","html-keyboard-response","100","1915737","0.0-2.0-0.49","test","",""
"1455.9999999998836","","","survey-likert","101","1917694","0.0-2.0-1.49","","{""Q0"":6}","[0]"
"594.0000000001164","<div style=""font-size:45px;"">B  B  C  C                                                </div>","32","html-keyboard-response","102","1918291","0.0-2.0-0.50","test","",""
"1889","","","survey-likert","103","1920681","0.0-2.0-1.50","","{""Q0"":9}","[0]"
"517","<div style=""font-size:45px;"">C  C  C  C  C  C  C  C                                    </div>","32","html-keyboard-response","104","1921200","0.0-2.0-0.51","test","",""
"1321","","","survey-likert","105","1923022","0.0-2.0-1.51","","{""Q0"":9}","[0]"
"803","<div style=""font-size:45px;"">C  B  A  C  A  B  C  C                                    </div>","32","html-keyboard-response","106","1923828","0.0-2.0-0.52","test","",""
"1712","","","survey-likert","107","1926042","0.0-2.0-1.52","","{""Q0"":3}","[0]"
"2221","<div style=""font-size:45px;"">B  C  C  B  A  A  B  A  C  B                              </div>","32","html-keyboard-response","108","1928265","0.0-2.0-0.53","test","",""
"1606","","","survey-likert","109","1930372","0.0-2.0-1.53","","{""Q0"":4}","[0]"
"604","<div style=""font-size:45px;"">A  C  B  B                                                </div>","32","html-keyboard-response","110","1930977","0.0-2.0-0.54","test","",""
"1470","","","survey-likert","111","1932949","0.0-2.0-1.54","","{""Q0"":5}","[0]"
"1004","<div style=""font-size:45px;"">B  B  B  C  A  C                                          </div>","32","html-keyboard-response","112","1933954","0.0-2.0-0.55","test","",""
"1306","","","survey-likert","113","1935764","0.0-2.0-1.55","","{""Q0"":4}","[0]"
"3396","<div style=""font-size:45px;"">C  B  C  B  A  B  C  C  A  C  A  A  A  C  A  C  A  A  C  B</div>","32","html-keyboard-response","114","1939162","0.0-2.0-0.56","test","",""
"2306","","","survey-likert","115","1941971","0.0-2.0-1.56","","{""Q0"":1}","[0]"
"2377","<div style=""font-size:45px;"">A  C  C  B  A  B  B  B  B  B  B  C                        </div>","32","html-keyboard-response","116","1944349","0.0-2.0-0.57","test","",""
"1545","","","survey-likert","117","1946396","0.0-2.0-1.57","","{""Q0"":8}","[0]"
"550","<div style=""font-size:45px;"">B  B  B  C                                                </div>","32","html-keyboard-response","118","1946948","0.0-2.0-0.58","test","",""
"1495","","","survey-likert","119","1948945","0.0-2.0-1.58","","{""Q0"":7}","[0]"
"884","<div style=""font-size:45px;"">B  B  B  C  C  C  C  C  C  C  C  C  C  C  C  C  C  B  B  B</div>","32","html-keyboard-response","120","1949832","0.0-2.0-0.59","test","",""
"1822","","","survey-likert","121","1952156","0.0-2.0-1.59","","{""Q0"":9}","[0]"
"1809","<div style=""font-size:45px;"">A  B  A  A  B  B  A  B                                    </div>","32","html-keyboard-response","122","1953967","0.0-2.0-0.60","test","",""
"1961","","","survey-likert","123","1956430","0.0-2.0-1.60","","{""Q0"":2}","[0]"
"649","<div style=""font-size:45px;"">B  B  B  B  B  B  B  B  B  B  B  B  B  B  B  B  B  B      </div>","32","html-keyboard-response","124","1957081","0.0-2.0-0.61","test","",""
"1818","","","survey-likert","125","1959402","0.0-2.0-1.61","","{""Q0"":9}","[0]"
"868","<div style=""font-size:45px;"">C  B  B  B  B  B  B  B  B  B                              </div>","32","html-keyboard-response","126","1960272","0.0-2.0-0.62","test","",""
"2038","","","survey-likert","127","1962813","0.0-2.0-1.62","","{""Q0"":8}","[0]"
"1103","<div style=""font-size:45px;"">B  C  B  B  B  B  B  B                                    </div>","32","html-keyboard-response","128","1963918","0.0-2.0-0.63","test","",""
"1619","","","survey-likert","129","1966040","0.0-2.0-1.63","","{""Q0"":8}","[0]"
"991.9999999998836","<div style=""font-size:45px;"">C  C  C  C  C  A  A  A  A  A                              </div>","32","html-keyboard-response","130","1967034","0.0-2.0-0.64","test","",""
"1452","","","survey-likert","131","1968988","0.0-2.0-1.64","","{""Q0"":8}","[0]"
"2376","<div style=""font-size:45px;"">C  B  B  A  C  A  A  A  B  B  A  A  C  C                  </div>","32","html-keyboard-response","132","1971366","0.0-2.0-0.65","test","",""
"1377","","","survey-likert","133","1973246","0.0-2.0-1.65","","{""Q0"":2}","[0]"
"508","<div style=""font-size:45px;"">A  A  B  C  C  B                                          </div>","32","html-keyboard-response","134","1973756","0.0-2.0-0.66","test","",""
"1265","","","survey-likert","135","1975523","0.0-2.0-1.66","","{""Q0"":4}","[0]"
"705","<div style=""font-size:45px;"">A  A  A  A  A  A                                          </div>","32","html-keyboard-response","136","1976229","0.0-2.0-0.67","test","",""
"2019","","","survey-likert","137","1978750","0.0-2.0-1.67","","{""Q0"":9}","[0]"
"4134","<div style=""font-size:45px;"">C  A  B  C  C  B  B  C  A  A  A  B  B  A  A  B            </div>","32","html-keyboard-response","138","1982886","0.0-2.0-0.68","test","",""
"2944","","","survey-likert","139","1986332","0.0-2.0-1.68","","{""Q0"":4}","[0]"
"882.0000000001164","<div style=""font-size:45px;"">C  C  C  C  C  C  C  C  C  C  C  C  C  C                  </div>","32","html-keyboard-response","140","1987216","0.0-2.0-0.69","test","",""
"2218","","","survey-likert","141","1989935","0.0-2.0-1.69","","{""Q0"":9}","[0]"
"678.9999999998836","<div style=""font-size:45px;"">B  B  B  B  B  B  B  B  B  B                              </div>","32","html-keyboard-response","142","1990616","0.0-2.0-0.70","test","",""
"1381","","","survey-likert","143","1992499","0.0-2.0-1.70","","{""Q0"":9}","[0]"
"1112","<div style=""font-size:45px;"">C  C  C  B  A  A  B  C  A  A                              </div>","32","html-keyboard-response","144","1993613","0.0-2.0-0.71","test","",""
"2353.9999999998836","","","survey-likert","145","1996469","0.0-2.0-1.71","","{""Q0"":9}","[0]"
"4057.9999999998836","<div style=""font-size:45px;"">B  A  A  C  B  B  B  A  A  B                              </div>","32","html-keyboard-response","146","2000530","0.0-2.0-0.72","test","",""
"3673","","","survey-likert","147","2004706","0.0-2.0-1.72","","{""Q0"":1}","[0]"
"604.0000000001164","<div style=""font-size:45px;"">C  B  B  B                                                </div>","32","html-keyboard-response","148","2005312","0.0-2.0-0.73","test","",""
"1871","","","survey-likert","149","2007685","0.0-2.0-1.73","","{""Q0"":7}","[0]"
"777","<div style=""font-size:45px;"">A  A  A  A  A  A  B  B  B  B  B  B                        </div>","32","html-keyboard-response","150","2008464","0.0-2.0-0.74","test","",""
"1601.9999999998836","","","survey-likert","151","2010569","0.0-2.0-1.74","","{""Q0"":8}","[0]"
"532","<div style=""font-size:45px;"">A  B  B  C  A  B  B  B                                    </div>","32","html-keyboard-response","152","2011102","0.0-2.0-0.75","test","",""
"2409","","","survey-likert","153","2014012","0.0-2.0-1.75","","{""Q0"":7}","[0]"
"1894","<div style=""font-size:45px;"">A  B  B  B  A  B                                          </div>","32","html-keyboard-response","154","2015908","0.0-2.0-0.76","test","",""
"1732","","","survey-likert","155","2018143","0.0-2.0-1.76","","{""Q0"":8}","[0]"
"492.9999999998836","<div style=""font-size:45px;"">A  A  A  A  A  A  A  A                                    </div>","32","html-keyboard-response","156","2018638","0.0-2.0-0.77","test","",""
"1462.9999999998836","","","survey-likert","157","2020603","0.0-2.0-1.77","","{""Q0"":9}","[0]"
"1988","<div style=""font-size:45px;""></div>","32","html-keyboard-response","158","2022593","0.0-2.0-0.78","test","",""
"2835","","","survey-likert","159","2025931","0.0-2.0-1.78","","{""Q0"":8}","[0]"
"820.9999999998836","<div style=""font-size:45px;"">A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A            </div>","32","html-keyboard-response","160","2026755","0.0-2.0-0.79","test","",""
"1805","","","survey-likert","161","2029063","0.0-2.0-1.79","","{""Q0"":9}","[0]"
"979","<div style=""font-size:45px;"">B  B  B  A                                                </div>","32","html-keyboard-response","162","2030043","0.0-2.0-0.80","test","",""
"1785.9999999998836","","","survey-likert","163","2032330","0.0-2.0-1.80","","{""Q0"":8}","[0]"
"560.9999999998836","<div style=""font-size:45px;"">B  B  B  B  B  B  B  B  B  B  B  B                        </div>","32","html-keyboard-response","164","2032893","0.0-2.0-0.81","test","",""
"2081","","","survey-likert","165","2035478","0.0-2.0-1.81","","{""Q0"":9}","[0]"
"567","<div style=""font-size:45px;"">C  C  C  C  C  C  C  C                                    </div>","32","html-keyboard-response","166","2036046","0.0-2.0-0.82","test","",""
"1702","","","survey-likert","167","2038249","0.0-2.0-1.82","","{""Q0"":9}","[0]"
"1794","<div style=""font-size:45px;"">A  A  C  B  A  B  B  B  A  B                              </div>","32","html-keyboard-response","168","2040045","0.0-2.0-0.83","test","",""
"1114","","","survey-likert","169","2041661","0.0-2.0-1.83","","{""Q0"":6}","[0]"
"634","<div style=""font-size:45px;"">B  B  B  B  C  C  C  C  C  C  C  C  C  C  C  C  C  C      </div>","32","html-keyboard-response","170","2042297","0.0-2.0-0.84","test","",""
"1522","","","survey-likert","171","2044321","0.0-2.0-1.84","","{""Q0"":8}","[0]"
"471","<div style=""font-size:45px;"">C  C  C  C  C  C  C  C  C  C  C  C  C  C  C  C            </div>","32","html-keyboard-response","172","2044794","0.0-2.0-0.85","test","",""
"3673","","","survey-likert","173","2048970","0.0-2.0-1.85","","{""Q0"":9}","[0]"
"4253","<div style=""font-size:45px;"">C  B  C  B  C  B  C  B  C  B  C  A  A  A  A  A  A  A      </div>","32","html-keyboard-response","174","2053225","0.0-2.0-0.86","test","",""
"2912","","","survey-likert","175","2056639","0.0-2.0-1.86","","{""Q0"":6}","[0]"
"503.9999999998836","<div style=""font-size:45px;"">B  B  B  B  B  B                                          </div>","32","html-keyboard-response","176","2057145","0.0-2.0-0.87","test","",""
"1605","","","survey-likert","177","2059252","0.0-2.0-1.87","","{""Q0"":9}","[0]"
"426","<div style=""font-size:45px;"">B  B  B  B                                                </div>","32","html-keyboard-response","178","2059680","0.0-2.0-0.88","test","",""
"1562","","","survey-likert","179","2061744","0.0-2.0-1.88","","{""Q0"":9}","[0]"
"941","<div style=""font-size:45px;"">B  A  B  B  A  B                                          </div>","32","html-keyboard-response","180","2062687","0.0-2.0-0.89","test","",""
"2171","","","survey-likert","181","2065361","0.0-2.0-1.89","","{""Q0"":7}","[0]"
"6160.999999999884","<div style=""font-size:45px;"">A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A            </div>","32","html-keyboard-response","182","2071524","0.0-2.0-0.90","test","",""
"1359","","","survey-likert","183","2073384","0.0-2.0-1.90","","{""Q0"":9}","[0]"
"969.9999999998836","<div style=""font-size:45px;"">A  C  A  B  A  A                                          </div>","32","html-keyboard-response","184","2074357","0.0-2.0-0.91","test","",""
"1227","","","survey-likert","185","2076085","0.0-2.0-1.91","","{""Q0"":8}","[0]"
"882","<div style=""font-size:45px;"">A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A      </div>","32","html-keyboard-response","186","2076970","0.0-2.0-0.92","test","",""
"1640","","","survey-likert","187","2079112","0.0-2.0-1.92","","{""Q0"":9}","[0]"
"536","<div style=""font-size:45px;"">B  B  B  B  B  B  B  B  B  B  B  B  B  B  B  B            </div>","32","html-keyboard-response","188","2079650","0.0-2.0-0.93","test","",""
"1478","","","survey-likert","189","2081629","0.0-2.0-1.93","","{""Q0"":9}","[0]"
"479.9999999998836","<div style=""font-size:45px;"">C  C  C  C                                                </div>","32","html-keyboard-response","190","2082112","0.0-2.0-0.94","test","",""
"1322","","","survey-likert","191","2083937","0.0-2.0-1.94","","{""Q0"":8}","[0]"
"1474","<div style=""font-size:45px;"">C  C  B  C  B  C  C  C  B  B  B  A                        </div>","32","html-keyboard-response","192","2085412","0.0-2.0-0.95","test","",""
"2072","","","survey-likert","193","2087987","0.0-2.0-1.95","","{""Q0"":3}","[0]"
"925","<div style=""font-size:45px;"">A  B  B  C  A  A  C  C  B  A  A  A  B  A  A  C  A  C      </div>","32","html-keyboard-response","194","2088914","0.0-2.0-0.96","test","",""
"2350","","","survey-likert","195","2091765","0.0-2.0-1.96","","{""Q0"":0}","[0]"
"567","<div style=""font-size:45px;"">C  C  C  C  C  C  C  C  C  C                              </div>","32","html-keyboard-response","196","2092334","0.0-2.0-0.97","test","",""
"2054","","","survey-likert","197","2094890","0.0-2.0-1.97","","{""Q0"":9}","[0]"
"2697.9999999998836","<div style=""font-size:45px;"">C  C  A  C  C  A  A  A  A  A  A  A  A  A  A  C  C  C  C  C</div>","32","html-keyboard-response","198","2097590","0.0-2.0-0.98","test","",""
"1520","","","survey-likert","199","2099611","0.0-2.0-1.98","","{""Q0"":8}","[0]"
"494","<div style=""font-size:45px;"">C  C  C  C                                                </div>","32","html-keyboard-response","200","2100107","0.0-2.0-0.99","test","",""
"2916","","","survey-likert","201","2103525","0.0-2.0-1.99","","{""Q0"":9}","[0]"
"719","<div style=""font-size:45px;"">C  C  C  C  C  C  C  C  C  C  C  C  C  C  C  C  C  C  C  C</div>","32","html-keyboard-response","202","2104247","0.0-2.0-0.100","test","",""
"1372","","","survey-likert","203","2106121","0.0-2.0-1.100","","{""Q0"":9}","[0]"
"1208.9999999998836","<div style=""font-size:45px;"">A  C  B  A  C  A  B  B  A  B  B  C  A  A  A  C            </div>","32","html-keyboard-response","204","2107333","0.0-2.0-0.101","test","",""
"1178","","","survey-likert","205","2109013","0.0-2.0-1.101","","{""Q0"":8}","[0]"
"1034","<div style=""font-size:45px;"">A  A  C  B  A  A  A  B  B  B  B  C  A  C                  </div>","32","html-keyboard-response","206","2110050","0.0-2.0-0.102","test","",""
"3318","","","survey-likert","207","2113870","0.0-2.0-1.102","","{""Q0"":3}","[0]"
"725","<div style=""font-size:45px;"">C  A  A  A  A  C  C  C  C  C                              </div>","32","html-keyboard-response","208","2114596","0.0-2.0-0.103","test","",""
"3517","","","survey-likert","209","2118616","0.0-2.0-1.103","","{""Q0"":5}","[0]"
"1569","<div style=""font-size:45px;"">C  C  C  B  C  C  A  A  C  C  C  C  C  B  C  C            </div>","32","html-keyboard-response","210","2120187","0.0-2.0-0.104","test","",""
"1946","","","survey-likert","211","2122634","0.0-2.0-1.104","","{""Q0"":6}","[0]"
"636","<div style=""font-size:45px;"">C  A  A  B  A  B  A  C  B  A  B  C  C  B  A  A  A  C      </div>","32","html-keyboard-response","212","2123272","0.0-2.0-0.105","test","",""
"1911","","","survey-likert","213","2125685","0.0-2.0-1.105","","{""Q0"":2}","[0]"
"611","<div style=""font-size:45px;"">A  A  A  A  A  A                                          </div>","32","html-keyboard-response","214","2126298","0.0-2.0-0.106","test","",""
