"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","key_press","test_part","next_elem","responses","question_order"
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","67","103573","0.0-9.0-0.0-0.13","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","68","104677","0.0-9.0-0.0-0.14","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","69","105788","0.0-9.0-0.0-0.15","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","70","106892","0.0-9.0-0.0-0.16","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","71","107995","0.0-9.0-0.0-0.17","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","72","109102","0.0-9.0-0.0-0.18","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","73","110212","0.0-9.0-0.0-0.19","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","74","111322","0.0-9.0-0.0-0.20","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","75","112427","0.0-9.0-0.0-0.21","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","76","113534","0.0-9.0-0.0-0.22","null","test","C","",""
"172.64000000432134","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","77","114009","0.0-9.0-0.0-0.23","32","test","A","",""
"null","","","html-keyboard-response","78","114312","0.0-9.0-0.0-0.24","null","test","B","",""
"14260.340000037104","","","survey-likert","79","128574","0.0-9.0-1.0","","","","{""Q0"":3}","[0]"
"7956.709999998566","","","survey-multi-choice","80","136532","0.0-9.0-2.0","","","","{""Q0"":""A""}","[0]"
"3084.050000004936","Correct! + $1","0","html-button-response","81","139618","0.0-9.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","82","140420","0.0-10.0-0.0-0.0","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","83","141525","0.0-10.0-0.0-0.1","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","84","142633","0.0-10.0-0.0-0.2","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","85","143738","0.0-10.0-0.0-0.3","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","86","144846","0.0-10.0-0.0-0.4","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","87","145949","0.0-10.0-0.0-0.5","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","88","147054","0.0-10.0-0.0-0.6","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","89","148161","0.0-10.0-0.0-0.7","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","90","149269","0.0-10.0-0.0-0.8","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","91","150376","0.0-10.0-0.0-0.9","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","92","151486","0.0-10.0-0.0-0.10","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","93","152591","0.0-10.0-0.0-0.11","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","94","153698","0.0-10.0-0.0-0.12","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","95","154806","0.0-10.0-0.0-0.13","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","96","155917","0.0-10.0-0.0-0.14","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","97","157021","0.0-10.0-0.0-0.15","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","98","158127","0.0-10.0-0.0-0.16","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","99","159237","0.0-10.0-0.0-0.17","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","100","160347","0.0-10.0-0.0-0.18","null","test","B","",""
"335.0499999942258","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","101","160986","0.0-10.0-0.0-0.19","32","test","B","",""
"null","","","html-keyboard-response","102","161293","0.0-10.0-0.0-0.20","null","test","B","",""
"4196.96999998996","","","survey-likert","103","165491","0.0-10.0-1.0","","","","{""Q0"":6}","[0]"
"2243.13500005519","","","survey-multi-choice","104","167736","0.0-10.0-2.0","","","","{""Q0"":""B""}","[0]"
"912.9049999755807","Correct! + $1","0","html-button-response","105","168651","0.0-10.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","106","169454","0.0-11.0-0.0-0.0","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","107","170559","0.0-11.0-0.0-0.1","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","108","171667","0.0-11.0-0.0-0.2","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","109","172773","0.0-11.0-0.0-0.3","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","110","173877","0.0-11.0-0.0-0.4","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","111","174981","0.0-11.0-0.0-0.5","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","112","176090","0.0-11.0-0.0-0.6","null","test","B","",""
"311.4349999814294","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","113","176706","0.0-11.0-0.0-0.7","32","test","A","",""
"null","","","html-keyboard-response","114","177012","0.0-11.0-0.0-0.8","null","test","A","",""
"3508.7899999925867","","","survey-likert","115","180522","0.0-11.0-1.0","","","","{""Q0"":5}","[0]"
"1482.549999956973","","","survey-multi-choice","116","182007","0.0-11.0-2.0","","","","{""Q0"":""A""}","[0]"
"856.9150000112131","Correct! + $1","0","html-button-response","117","182865","0.0-11.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","118","183668","0.0-12.0-0.0-0.0","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","119","184773","0.0-12.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","120","185880","0.0-12.0-0.0-0.2","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","121","186982","0.0-12.0-0.0-0.3","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","122","188086","0.0-12.0-0.0-0.4","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","123","189192","0.0-12.0-0.0-0.5","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","124","190301","0.0-12.0-0.0-0.6","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","125","191407","0.0-12.0-0.0-0.7","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","126","192513","0.0-12.0-0.0-0.8","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","127","193622","0.0-12.0-0.0-0.9","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","128","194731","0.0-12.0-0.0-0.10","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","129","195839","0.0-12.0-0.0-0.11","null","test","C","",""
"367.6100000157021","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","130","196512","0.0-12.0-0.0-0.12","32","test","A","",""
"null","","","html-keyboard-response","131","196818","0.0-12.0-0.0-0.13","null","test","C","",""
"2212.5949999899603","","","survey-likert","132","199032","0.0-12.0-1.0","","","","{""Q0"":9}","[0]"
"4382.534999982454","","","survey-multi-choice","133","203416","0.0-12.0-2.0","","","","{""Q0"":""C""}","[0]"
"2016.9899999746121","Incorrect! + $0<p> The correct choice was: A","0","html-button-response","134","205435","0.0-12.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","135","206241","0.0-13.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","136","207349","0.0-13.0-0.0-0.1","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","137","208457","0.0-13.0-0.0-0.2","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","138","209566","0.0-13.0-0.0-0.3","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","139","210673","0.0-13.0-0.0-0.4","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","140","211781","0.0-13.0-0.0-0.5","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","141","212886","0.0-13.0-0.0-0.6","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","142","213990","0.0-13.0-0.0-0.7","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","143","215100","0.0-13.0-0.0-0.8","null","test","C","",""
"357.529999979306","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","144","215760","0.0-13.0-0.0-0.9","32","test","B","",""
"null","","","html-keyboard-response","145","216065","0.0-13.0-0.0-0.10","null","test","A","",""
"2178.109999978915","","","survey-likert","146","218245","0.0-13.0-1.0","","","","{""Q0"":9}","[0]"
"1548.2900000060908","","","survey-multi-choice","147","219795","0.0-13.0-2.0","","","","{""Q0"":""C""}","[0]"
"1488.6849999893457","Incorrect! + $0<p> The correct choice was: B","0","html-button-response","148","221286","0.0-13.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","149","222090","0.0-14.0-0.0-0.0","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","150","223194","0.0-14.0-0.0-0.1","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","151","224303","0.0-14.0-0.0-0.2","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","152","225410","0.0-14.0-0.0-0.3","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","153","226518","0.0-14.0-0.0-0.4","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","154","227626","0.0-14.0-0.0-0.5","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","155","228733","0.0-14.0-0.0-0.6","null","test","B","",""
"308.6450000409968","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","156","229344","0.0-14.0-0.0-0.7","32","test","B","",""
"null","","","html-keyboard-response","157","229647","0.0-14.0-0.0-0.8","null","test","A","",""
"2573.3800000161864","","","survey-likert","158","232222","0.0-14.0-1.0","","","","{""Q0"":7}","[0]"
"1523.0549999978393","","","survey-multi-choice","159","233747","0.0-14.0-2.0","","","","{""Q0"":""B""}","[0]"
"979.2349999770522","Correct! + $1","0","html-button-response","160","234728","0.0-14.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","161","235533","0.0-15.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","162","236638","0.0-15.0-0.0-0.1","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","163","237745","0.0-15.0-0.0-0.2","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","164","238852","0.0-15.0-0.0-0.3","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","165","239959","0.0-15.0-0.0-0.4","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","166","241064","0.0-15.0-0.0-0.5","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","167","242170","0.0-15.0-0.0-0.6","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","168","243277","0.0-15.0-0.0-0.7","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","169","244385","0.0-15.0-0.0-0.8","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","170","245487","0.0-15.0-0.0-0.9","null","test","B","",""
"295.830000017304","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","171","246085","0.0-15.0-0.0-0.10","32","test","A","",""
"null","","","html-keyboard-response","172","246393","0.0-15.0-0.0-0.11","null","test","A","",""
"2159.76499998942","","","survey-likert","173","248554","0.0-15.0-1.0","","","","{""Q0"":5}","[0]"
"1491.4199999766424","","","survey-multi-choice","174","250047","0.0-15.0-2.0","","","","{""Q0"":""B""}","[0]"
"1169.0250000101514","Incorrect! + $0<p> The correct choice was: A","0","html-button-response","175","251218","0.0-15.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","176","252024","0.0-16.0-0.0-0.0","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","177","253130","0.0-16.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","178","254240","0.0-16.0-0.0-0.2","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","179","255348","0.0-16.0-0.0-0.3","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","180","256457","0.0-16.0-0.0-0.4","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","181","257562","0.0-16.0-0.0-0.5","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","182","258668","0.0-16.0-0.0-0.6","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","183","259776","0.0-16.0-0.0-0.7","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","184","260883","0.0-16.0-0.0-0.8","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","185","261989","0.0-16.0-0.0-0.9","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","186","263096","0.0-16.0-0.0-0.10","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","187","264200","0.0-16.0-0.0-0.11","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","188","265306","0.0-16.0-0.0-0.12","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","189","266410","0.0-16.0-0.0-0.13","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","190","267520","0.0-16.0-0.0-0.14","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","191","268624","0.0-16.0-0.0-0.15","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","192","269727","0.0-16.0-0.0-0.16","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","193","270838","0.0-16.0-0.0-0.17","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","194","271943","0.0-16.0-0.0-0.18","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","195","273047","0.0-16.0-0.0-0.19","null","test","C","",""
"351.17999999783933","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","196","273700","0.0-16.0-0.0-0.20","32","test","C","",""
"null","","","html-keyboard-response","197","274007","0.0-16.0-0.0-0.21","null","test","C","",""
"2477.835000026971","","","survey-likert","198","276486","0.0-16.0-1.0","","","","{""Q0"":5}","[0]"
"1584.549999970477","","","survey-multi-choice","199","278072","0.0-16.0-2.0","","","","{""Q0"":""C""}","[0]"
"789.2950000241399","Correct! + $1","0","html-button-response","200","278863","0.0-16.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","201","279668","0.0-17.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","202","280775","0.0-17.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","203","281880","0.0-17.0-0.0-0.2","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","204","282985","0.0-17.0-0.0-0.3","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","205","284092","0.0-17.0-0.0-0.4","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","206","285196","0.0-17.0-0.0-0.5","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","207","286301","0.0-17.0-0.0-0.6","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","208","287404","0.0-17.0-0.0-0.7","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","209","288512","0.0-17.0-0.0-0.8","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","210","289619","0.0-17.0-0.0-0.9","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","211","290724","0.0-17.0-0.0-0.10","null","test","A","",""
"295.2299999888055","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","212","291322","0.0-17.0-0.0-0.11","32","test","A","",""
"null","","","html-keyboard-response","213","291627","0.0-17.0-0.0-0.12","null","test","A","",""
"4899.184999987483","","","survey-likert","214","296528","0.0-17.0-1.0","","","","{""Q0"":8}","[0]"
"1448.6499999766238","","","survey-multi-choice","215","297979","0.0-17.0-2.0","","","","{""Q0"":""A""}","[0]"
"724.7000000206754","Correct! + $1","0","html-button-response","216","298705","0.0-17.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","217","299507","0.0-18.0-0.0-0.0","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","218","300617","0.0-18.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","219","301727","0.0-18.0-0.0-0.2","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","220","302832","0.0-18.0-0.0-0.3","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","221","303944","0.0-18.0-0.0-0.4","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","222","305048","0.0-18.0-0.0-0.5","null","test","C","",""
"249.6749999700114","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","223","305603","0.0-18.0-0.0-0.6","32","test","B","",""
"null","","","html-keyboard-response","224","305911","0.0-18.0-0.0-0.7","null","test","C","",""
"3743.9500000327826","","","survey-likert","225","309656","0.0-18.0-1.0","","","","{""Q0"":8}","[0]"
"1498.6350000253879","","","survey-multi-choice","226","311156","0.0-18.0-2.0","","","","{""Q0"":""B""}","[0]"
"921.8399999663234","Correct! + $1","0","html-button-response","227","312080","0.0-18.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","228","312885","0.0-19.0-0.0-0.0","null","test","A","",""
