"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","key_press","test_part","next_elem","responses","question_order"
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","42","67148","0.0-4.0-0.0-0.7","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","43","68250","0.0-4.0-0.0-0.8","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","44","69352","0.0-4.0-0.0-0.9","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","45","70453","0.0-4.0-0.0-0.10","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","46","71556","0.0-4.0-0.0-0.11","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","47","72657","0.0-4.0-0.0-0.12","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","48","73761","0.0-4.0-0.0-0.13","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","49","74863","0.0-4.0-0.0-0.14","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","50","75965","0.0-4.0-0.0-0.15","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","51","77067","0.0-4.0-0.0-0.16","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","52","78169","0.0-4.0-0.0-0.17","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","53","79272","0.0-4.0-0.0-0.18","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","54","80374","0.0-4.0-0.0-0.19","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","55","81475","0.0-4.0-0.0-0.20","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","56","82576","0.0-4.0-0.0-0.21","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","57","83678","0.0-4.0-0.0-0.22","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","58","84779","0.0-4.0-0.0-0.23","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","59","85881","0.0-4.0-0.0-0.24","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","60","86983","0.0-4.0-0.0-0.25","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","61","88086","0.0-4.0-0.0-0.26","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","62","89188","0.0-4.0-0.0-0.27","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","63","90291","0.0-4.0-0.0-0.28","null","training","A","",""
"4482","","","survey-likert","64","95075","0.0-4.0-1.0","","","","{""Q0"":9}","[0]"
"2650","","","survey-multi-choice","65","97726","0.0-4.0-2.0","","","","{""Q0"":""A""}","[0]"
"1104","Correct! + $1","0","html-button-response","66","98830","0.0-4.0-3.0","","","","",""
"1186","<p> Some sequences may be completely random, like this one: </p>","0","html-button-response","67","100017","0.0-5.0","","","","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","68","100819","0.0-6.0-0.0-0.0","null","training","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","69","101922","0.0-6.0-0.0-0.1","null","training","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","70","103023","0.0-6.0-0.0-0.2","null","training","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","71","104126","0.0-6.0-0.0-0.3","null","training","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","72","105227","0.0-6.0-0.0-0.4","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","73","106329","0.0-6.0-0.0-0.5","null","training","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","74","107431","0.0-6.0-0.0-0.6","null","training","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","75","108534","0.0-6.0-0.0-0.7","null","training","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","76","109636","0.0-6.0-0.0-0.8","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","77","110738","0.0-6.0-0.0-0.9","null","training","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","78","111841","0.0-6.0-0.0-0.10","null","training","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","79","112944","0.0-6.0-0.0-0.11","null","training","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","80","114045","0.0-6.0-0.0-0.12","null","training","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","81","115147","0.0-6.0-0.0-0.13","null","training","A","",""
"410","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","82","115859","0.0-6.0-0.0-0.14","13","training","A ","",""
"714","<div style=""font-size:65px;"">A   </div>","","html-keyboard-response","83","116875","0.0-6.0-0.0-0.15","13","training","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","84","117977","0.0-6.0-0.0-0.16","null","training","C","",""
"400.00000000001455","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","85","118678","0.0-6.0-0.0-0.17","32","training","C","",""
"null","","","html-keyboard-response","86","118980","0.0-6.0-0.0-0.18","null","training","B","",""
"10538","","","survey-likert","87","129519","0.0-6.0-1.0","","","","{""Q0"":0}","[0]"
"12372.00000000003","","","survey-multi-choice","88","141892","0.0-6.0-2.0","","","","{""Q0"":""I do not know""}","[0]"
"955","Okay, let's move to the next trial","0","html-button-response","89","142849","0.0-6.0-3.0","","","","",""
"1931","<p> You are now ready to proceed with the actual experiment. </p><p>Some sequences will be random, some will not, and others will be somewhere inbetween </p>","0","html-button-response","90","144780","0.0-7.0","","","","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","91","145582","0.0-8.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","92","146684","0.0-8.0-0.0-0.1","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","93","147787","0.0-8.0-0.0-0.2","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","94","148889","0.0-8.0-0.0-0.3","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","95","149992","0.0-8.0-0.0-0.4","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","96","151094","0.0-8.0-0.0-0.5","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","97","152196","0.0-8.0-0.0-0.6","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","98","153298","0.0-8.0-0.0-0.7","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","99","154400","0.0-8.0-0.0-0.8","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","100","155501","0.0-8.0-0.0-0.9","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","101","156603","0.0-8.0-0.0-0.10","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","102","157705","0.0-8.0-0.0-0.11","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","103","158807","0.0-8.0-0.0-0.12","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","104","159909","0.0-8.0-0.0-0.13","null","test","C","",""
"322","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","105","160534","0.0-8.0-0.0-0.14","32","test","C","",""
"null","","","html-keyboard-response","106","160835","0.0-8.0-0.0-0.15","null","test","C","",""
"3662","","","survey-likert","107","164498","0.0-8.0-1.0","","","","{""Q0"":9}","[0]"
"2550.999999999971","","","survey-multi-choice","108","167051","0.0-8.0-2.0","","","","{""Q0"":""C""}","[0]"
"1135","Correct! + $1","0","html-button-response","109","168188","0.0-8.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","110","168990","0.0-9.0-0.0-0.0","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","111","170093","0.0-9.0-0.0-0.1","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","112","171195","0.0-9.0-0.0-0.2","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","113","172297","0.0-9.0-0.0-0.3","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","114","173399","0.0-9.0-0.0-0.4","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","115","174501","0.0-9.0-0.0-0.5","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","116","175602","0.0-9.0-0.0-0.6","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","117","176705","0.0-9.0-0.0-0.7","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","118","177807","0.0-9.0-0.0-0.8","null","test","C","",""
"489","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","119","178597","0.0-9.0-0.0-0.9","32","test","A","",""
"null","","","html-keyboard-response","120","178900","0.0-9.0-0.0-0.10","null","test","B","",""
"2632","","","survey-likert","121","181533","0.0-9.0-1.0","","","","{""Q0"":9}","[0]"
"6098.000000000029","","","survey-multi-choice","122","187631","0.0-9.0-2.0","","","","{""Q0"":""C""}","[0]"
"1190","Incorrect! + $0<p> The correct choice was: A","0","html-button-response","123","188823","0.0-9.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","124","189624","0.0-10.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","125","190727","0.0-10.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","126","191829","0.0-10.0-0.0-0.2","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","127","192931","0.0-10.0-0.0-0.3","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","128","194032","0.0-10.0-0.0-0.4","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","129","195134","0.0-10.0-0.0-0.5","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","130","196236","0.0-10.0-0.0-0.6","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","131","197337","0.0-10.0-0.0-0.7","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","132","198440","0.0-10.0-0.0-0.8","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","133","199542","0.0-10.0-0.0-0.9","null","test","C","",""
"197","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","134","200041","0.0-10.0-0.0-0.10","32","test","C","",""
"null","","","html-keyboard-response","135","200343","0.0-10.0-0.0-0.11","null","test","C","",""
"3686","","","survey-likert","136","204030","0.0-10.0-1.0","","","","{""Q0"":9}","[0]"
"2065","","","survey-multi-choice","137","206097","0.0-10.0-2.0","","","","{""Q0"":""C""}","[0]"
"932","Correct! + $1","0","html-button-response","138","207030","0.0-10.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","139","207831","0.0-11.0-0.0-0.0","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","140","208933","0.0-11.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","141","210035","0.0-11.0-0.0-0.2","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","142","211136","0.0-11.0-0.0-0.3","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","143","212237","0.0-11.0-0.0-0.4","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","144","213340","0.0-11.0-0.0-0.5","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","145","214442","0.0-11.0-0.0-0.6","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","146","215544","0.0-11.0-0.0-0.7","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","147","216647","0.0-11.0-0.0-0.8","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","148","217748","0.0-11.0-0.0-0.9","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","149","218850","0.0-11.0-0.0-0.10","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","150","219953","0.0-11.0-0.0-0.11","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","151","221054","0.0-11.0-0.0-0.12","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","152","222156","0.0-11.0-0.0-0.13","null","test","C","",""
"564","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","153","223021","0.0-11.0-0.0-0.14","32","test","C","",""
"null","","","html-keyboard-response","154","223327","0.0-11.0-0.0-0.15","null","test","A","",""
"4354","","","survey-likert","155","227682","0.0-11.0-1.0","","","","{""Q0"":0}","[0]"
"2358","","","survey-multi-choice","156","230041","0.0-11.0-2.0","","","","{""Q0"":""I do not know""}","[0]"
"870.0000000000291","Okay, let's move to the next trial","0","html-button-response","157","230913","0.0-11.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","158","231715","0.0-12.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","159","232816","0.0-12.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","160","233918","0.0-12.0-0.0-0.2","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","161","235020","0.0-12.0-0.0-0.3","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","162","236122","0.0-12.0-0.0-0.4","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","163","237223","0.0-12.0-0.0-0.5","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","164","238325","0.0-12.0-0.0-0.6","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","165","239427","0.0-12.0-0.0-0.7","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","166","240528","0.0-12.0-0.0-0.8","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","167","241630","0.0-12.0-0.0-0.9","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","168","242731","0.0-12.0-0.0-0.10","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","169","243833","0.0-12.0-0.0-0.11","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","170","244934","0.0-12.0-0.0-0.12","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","171","246036","0.0-12.0-0.0-0.13","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","172","247138","0.0-12.0-0.0-0.14","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","173","248240","0.0-12.0-0.0-0.15","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","174","249343","0.0-12.0-0.0-0.16","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","175","250446","0.0-12.0-0.0-0.17","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","176","251548","0.0-12.0-0.0-0.18","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","177","252650","0.0-12.0-0.0-0.19","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","178","253752","0.0-12.0-0.0-0.20","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","179","254854","0.0-12.0-0.0-0.21","null","test","C","",""
"314","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","180","255468","0.0-12.0-0.0-0.22","32","test","C","",""
"null","","","html-keyboard-response","181","255771","0.0-12.0-0.0-0.23","null","test","A","",""
"2860","","","survey-likert","182","258631","0.0-12.0-1.0","","","","{""Q0"":0}","[0]"
"5424.000000000029","","","survey-multi-choice","183","264057","0.0-12.0-2.0","","","","{""Q0"":""I do not know""}","[0]"
"1390","Okay, let's move to the next trial","0","html-button-response","184","265448","0.0-12.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","185","266250","0.0-13.0-0.0-0.0","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","186","267352","0.0-13.0-0.0-0.1","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","187","268453","0.0-13.0-0.0-0.2","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","188","269556","0.0-13.0-0.0-0.3","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","189","270657","0.0-13.0-0.0-0.4","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","190","271758","0.0-13.0-0.0-0.5","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","191","272859","0.0-13.0-0.0-0.6","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","192","273960","0.0-13.0-0.0-0.7","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","193","275063","0.0-13.0-0.0-0.8","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","194","276165","0.0-13.0-0.0-0.9","null","test","B","",""
"235.9999999999418","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","195","276701","0.0-13.0-0.0-0.10","32","test","B","",""
"null","","","html-keyboard-response","196","277004","0.0-13.0-0.0-0.11","null","test","B","",""
"2164","","","survey-likert","197","279168","0.0-13.0-1.0","","","","{""Q0"":9}","[0]"
"1718","","","survey-multi-choice","198","280887","0.0-13.0-2.0","","","","{""Q0"":""B""}","[0]"
"873","Correct! + $1","0","html-button-response","199","281761","0.0-13.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","200","282562","0.0-14.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","201","283663","0.0-14.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","202","284766","0.0-14.0-0.0-0.2","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","203","285867","0.0-14.0-0.0-0.3","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","204","286970","0.0-14.0-0.0-0.4","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","205","288072","0.0-14.0-0.0-0.5","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","206","289175","0.0-14.0-0.0-0.6","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","207","290277","0.0-14.0-0.0-0.7","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","208","291380","0.0-14.0-0.0-0.8","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","209","292483","0.0-14.0-0.0-0.9","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","210","293585","0.0-14.0-0.0-0.10","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","211","294687","0.0-14.0-0.0-0.11","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","212","295789","0.0-14.0-0.0-0.12","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","213","296892","0.0-14.0-0.0-0.13","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","214","297993","0.0-14.0-0.0-0.14","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","215","299095","0.0-14.0-0.0-0.15","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","216","300198","0.0-14.0-0.0-0.16","null","test","A","",""
"96","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","217","300595","0.0-14.0-0.0-0.17","32","test","A","",""
"null","","","html-keyboard-response","218","300898","0.0-14.0-0.0-0.18","null","test","A","",""
"8692","","","survey-likert","219","309591","0.0-14.0-1.0","","","","{""Q0"":6}","[0]"
"2494.999999999942","","","survey-multi-choice","220","312086","0.0-14.0-2.0","","","","{""Q0"":""A""}","[0]"
"850","Correct! + $1","0","html-button-response","221","312937","0.0-14.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","222","313739","0.0-15.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","223","314842","0.0-15.0-0.0-0.1","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","224","315944","0.0-15.0-0.0-0.2","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","225","317047","0.0-15.0-0.0-0.3","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","226","318150","0.0-15.0-0.0-0.4","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","227","319252","0.0-15.0-0.0-0.5","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","228","320354","0.0-15.0-0.0-0.6","null","test","C","",""
