"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","key_press","test_part","next_elem","responses","question_order"
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","87","163226","0.0-6.0-0.0-0.19","null","training","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","88","164328","0.0-6.0-0.0-0.20","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","89","165430","0.0-6.0-0.0-0.21","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","90","166531","0.0-6.0-0.0-0.22","null","training","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","91","167633","0.0-6.0-0.0-0.23","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","92","168734","0.0-6.0-0.0-0.24","null","training","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","93","169837","0.0-6.0-0.0-0.25","null","training","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","94","170939","0.0-6.0-0.0-0.26","null","training","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","95","172041","0.0-6.0-0.0-0.27","null","training","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","96","173143","0.0-6.0-0.0-0.28","null","training","B","",""
"4912","","","survey-likert","97","178357","0.0-6.0-1.0","","","","{""Q0"":0}","[0]"
"2642","","","survey-multi-choice","98","181000","0.0-6.0-2.0","","","","{""Q0"":""I do not know""}","[0]"
"1226","Okay, let's move to the next trial","0","html-button-response","99","182227","0.0-6.0-3.0","","","","",""
"4223","<p> You are now ready to proceed with the actual experiment. </p><p>Some sequences will be random, some will not, and others will be somewhere inbetween </p>","0","html-button-response","100","186451","0.0-7.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","101","187253","0.0-8.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","102","188355","0.0-8.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","103","189457","0.0-8.0-0.0-0.2","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","104","190559","0.0-8.0-0.0-0.3","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","105","191661","0.0-8.0-0.0-0.4","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","106","192763","0.0-8.0-0.0-0.5","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","107","193865","0.0-8.0-0.0-0.6","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","108","194968","0.0-8.0-0.0-0.7","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","109","196071","0.0-8.0-0.0-0.8","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","110","197172","0.0-8.0-0.0-0.9","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","111","198274","0.0-8.0-0.0-0.10","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","112","199377","0.0-8.0-0.0-0.11","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","113","200479","0.0-8.0-0.0-0.12","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","114","201582","0.0-8.0-0.0-0.13","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","115","202684","0.0-8.0-0.0-0.14","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","116","203786","0.0-8.0-0.0-0.15","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","117","204888","0.0-8.0-0.0-0.16","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","118","205991","0.0-8.0-0.0-0.17","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","119","207093","0.0-8.0-0.0-0.18","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","120","208195","0.0-8.0-0.0-0.19","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","121","209298","0.0-8.0-0.0-0.20","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","122","210401","0.0-8.0-0.0-0.21","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","123","211503","0.0-8.0-0.0-0.22","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","124","212606","0.0-8.0-0.0-0.23","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","125","213709","0.0-8.0-0.0-0.24","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","126","214811","0.0-8.0-0.0-0.25","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","127","215913","0.0-8.0-0.0-0.26","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","128","217014","0.0-8.0-0.0-0.27","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","129","218116","0.0-8.0-0.0-0.28","null","test","A","",""
"11731","","","survey-likert","130","230149","0.0-8.0-1.0","","","","{""Q0"":7}","[0]"
"3485","","","survey-multi-choice","131","233636","0.0-8.0-2.0","","","","{""Q0"":""C""}","[0]"
"1652.999999999971","Incorrect! + $0<p> The correct choice was: A","0","html-button-response","132","235289","0.0-8.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","133","236090","0.0-9.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","134","237192","0.0-9.0-0.0-0.1","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","135","238294","0.0-9.0-0.0-0.2","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","136","239396","0.0-9.0-0.0-0.3","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","137","240499","0.0-9.0-0.0-0.4","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","138","241601","0.0-9.0-0.0-0.5","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","139","242703","0.0-9.0-0.0-0.6","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","140","243804","0.0-9.0-0.0-0.7","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","141","244906","0.0-9.0-0.0-0.8","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","142","246007","0.0-9.0-0.0-0.9","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","143","247110","0.0-9.0-0.0-0.10","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","144","248211","0.0-9.0-0.0-0.11","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","145","249313","0.0-9.0-0.0-0.12","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","146","250415","0.0-9.0-0.0-0.13","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","147","251517","0.0-9.0-0.0-0.14","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","148","252620","0.0-9.0-0.0-0.15","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","149","253721","0.0-9.0-0.0-0.16","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","150","254824","0.0-9.0-0.0-0.17","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","151","255927","0.0-9.0-0.0-0.18","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","152","257029","0.0-9.0-0.0-0.19","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","153","258130","0.0-9.0-0.0-0.20","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","154","259233","0.0-9.0-0.0-0.21","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","155","260335","0.0-9.0-0.0-0.22","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","156","261437","0.0-9.0-0.0-0.23","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","157","262540","0.0-9.0-0.0-0.24","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","158","263642","0.0-9.0-0.0-0.25","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","159","264745","0.0-9.0-0.0-0.26","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","160","265847","0.0-9.0-0.0-0.27","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","161","266950","0.0-9.0-0.0-0.28","null","test","C","",""
"7034","","","survey-likert","162","274285","0.0-9.0-1.0","","","","{""Q0"":5}","[0]"
"2003.0000000000582","","","survey-multi-choice","163","276290","0.0-9.0-2.0","","","","{""Q0"":""C""}","[0]"
"1084","Correct! + $1","0","html-button-response","164","277376","0.0-9.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","165","278178","0.0-10.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","166","279279","0.0-10.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","167","280381","0.0-10.0-0.0-0.2","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","168","281483","0.0-10.0-0.0-0.3","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","169","282585","0.0-10.0-0.0-0.4","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","170","283687","0.0-10.0-0.0-0.5","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","171","284790","0.0-10.0-0.0-0.6","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","172","285892","0.0-10.0-0.0-0.7","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","173","286995","0.0-10.0-0.0-0.8","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","174","288098","0.0-10.0-0.0-0.9","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","175","289200","0.0-10.0-0.0-0.10","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","176","290302","0.0-10.0-0.0-0.11","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","177","291404","0.0-10.0-0.0-0.12","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","178","292506","0.0-10.0-0.0-0.13","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","179","293608","0.0-10.0-0.0-0.14","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","180","294710","0.0-10.0-0.0-0.15","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","181","295812","0.0-10.0-0.0-0.16","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","182","296914","0.0-10.0-0.0-0.17","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","183","298016","0.0-10.0-0.0-0.18","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","184","299117","0.0-10.0-0.0-0.19","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","185","300219","0.0-10.0-0.0-0.20","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","186","301321","0.0-10.0-0.0-0.21","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","187","302423","0.0-10.0-0.0-0.22","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","188","303524","0.0-10.0-0.0-0.23","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","189","304627","0.0-10.0-0.0-0.24","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","190","305728","0.0-10.0-0.0-0.25","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","191","306830","0.0-10.0-0.0-0.26","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","192","307932","0.0-10.0-0.0-0.27","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","193","309034","0.0-10.0-0.0-0.28","null","test","A","",""
"4565","","","survey-likert","194","313901","0.0-10.0-1.0","","","","{""Q0"":6}","[0]"
"2642","","","survey-multi-choice","195","316545","0.0-10.0-2.0","","","","{""Q0"":""A""}","[0]"
"1947","Correct! + $1","0","html-button-response","196","318493","0.0-10.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","197","319294","0.0-11.0-0.0-0.0","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","198","320395","0.0-11.0-0.0-0.1","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","199","321498","0.0-11.0-0.0-0.2","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","200","322600","0.0-11.0-0.0-0.3","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","201","323702","0.0-11.0-0.0-0.4","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","202","324805","0.0-11.0-0.0-0.5","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","203","325907","0.0-11.0-0.0-0.6","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","204","327009","0.0-11.0-0.0-0.7","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","205","328110","0.0-11.0-0.0-0.8","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","206","329213","0.0-11.0-0.0-0.9","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","207","330314","0.0-11.0-0.0-0.10","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","208","331417","0.0-11.0-0.0-0.11","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","209","332520","0.0-11.0-0.0-0.12","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","210","333622","0.0-11.0-0.0-0.13","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","211","334723","0.0-11.0-0.0-0.14","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","212","335826","0.0-11.0-0.0-0.15","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","213","336928","0.0-11.0-0.0-0.16","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","214","338030","0.0-11.0-0.0-0.17","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","215","339131","0.0-11.0-0.0-0.18","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","216","340232","0.0-11.0-0.0-0.19","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","217","341334","0.0-11.0-0.0-0.20","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","218","342436","0.0-11.0-0.0-0.21","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","219","343538","0.0-11.0-0.0-0.22","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","220","344641","0.0-11.0-0.0-0.23","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","221","345744","0.0-11.0-0.0-0.24","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","222","346847","0.0-11.0-0.0-0.25","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","223","347949","0.0-11.0-0.0-0.26","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","224","349051","0.0-11.0-0.0-0.27","null","test","B","",""
