"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","key_press","test_part","next_elem","responses","question_order"
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","31","35819","0.0-5.0-0.0-0.1","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","32","36922","0.0-5.0-0.0-0.2","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","33","38024","0.0-5.0-0.0-0.3","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","34","39127","0.0-5.0-0.0-0.4","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","35","40231","0.0-5.0-0.0-0.5","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","36","41334","0.0-5.0-0.0-0.6","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","37","42438","0.0-5.0-0.0-0.7","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","38","43541","0.0-5.0-0.0-0.8","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","39","44642","0.0-5.0-0.0-0.9","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","40","45747","0.0-5.0-0.0-0.10","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","41","46851","0.0-5.0-0.0-0.11","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","42","47954","0.0-5.0-0.0-0.12","null","test","A","",""
"311","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","43","48568","0.0-5.0-0.0-0.13","32","test","C","",""
"null","","","html-keyboard-response","44","48872","0.0-5.0-0.0-0.14","null","test","A","",""
"2034","","","survey-likert","45","50908","0.0-5.0-1.0","","","","{""Q0"":4}","[0]"
"1772","","","survey-multi-choice","46","52683","0.0-5.0-2.0","","","","{""Q0"":""A""}","[0]"
"896","Incorrect! + $0<p> The correct choice was: C","0","html-button-response","47","53581","0.0-5.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","48","54386","0.0-6.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","49","55488","0.0-6.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","50","56590","0.0-6.0-0.0-0.2","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","51","57694","0.0-6.0-0.0-0.3","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","52","58797","0.0-6.0-0.0-0.4","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","53","59900","0.0-6.0-0.0-0.5","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","54","61004","0.0-6.0-0.0-0.6","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","55","62107","0.0-6.0-0.0-0.7","null","test","C","",""
"278.9999999999927","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","56","62689","0.0-6.0-0.0-0.8","32","test","C","",""
"null","","","html-keyboard-response","57","62992","0.0-6.0-0.0-0.9","null","test","C","",""
"1620","","","survey-likert","58","64614","0.0-6.0-1.0","","","","{""Q0"":3}","[0]"
"2165","","","survey-multi-choice","59","66782","0.0-6.0-2.0","","","","{""Q0"":""C""}","[0]"
"560","Correct! + $1","0","html-button-response","60","67345","0.0-6.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","61","68150","0.0-7.0-0.0-0.0","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","62","69254","0.0-7.0-0.0-0.1","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","63","70357","0.0-7.0-0.0-0.2","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","64","71460","0.0-7.0-0.0-0.3","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","65","72562","0.0-7.0-0.0-0.4","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","66","73664","0.0-7.0-0.0-0.5","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","67","74767","0.0-7.0-0.0-0.6","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","68","75871","0.0-7.0-0.0-0.7","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","69","76974","0.0-7.0-0.0-0.8","null","test","A","",""
"322","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","70","77598","0.0-7.0-0.0-0.9","32","test","B","",""
"null","","","html-keyboard-response","71","77902","0.0-7.0-0.0-0.10","null","test","B","",""
"4446","","","survey-likert","72","82349","0.0-7.0-1.0","","","","{""Q0"":6}","[0]"
"1835","","","survey-multi-choice","73","84188","0.0-7.0-2.0","","","","{""Q0"":""B""}","[0]"
"602.0000000000146","Correct! + $1","0","html-button-response","74","84792","0.0-7.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","75","85594","0.0-8.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","76","86697","0.0-8.0-0.0-0.1","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","77","87801","0.0-8.0-0.0-0.2","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","78","88904","0.0-8.0-0.0-0.3","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","79","90007","0.0-8.0-0.0-0.4","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","80","91110","0.0-8.0-0.0-0.5","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","81","92211","0.0-8.0-0.0-0.6","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","82","93314","0.0-8.0-0.0-0.7","null","test","B","",""
"321","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","83","93938","0.0-8.0-0.0-0.8","32","test","C","",""
"null","","","html-keyboard-response","84","94241","0.0-8.0-0.0-0.9","null","test","B","",""
"20278","","","survey-likert","85","114521","0.0-8.0-1.0","","","","{""Q0"":6}","[0]"
"1674","","","survey-multi-choice","86","116197","0.0-8.0-2.0","","","","{""Q0"":""C""}","[0]"
"529","Correct! + $1","0","html-button-response","87","116729","0.0-8.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","88","117534","0.0-9.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","89","118638","0.0-9.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","90","119741","0.0-9.0-0.0-0.2","null","test","A","",""
"96.00000000001455","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","91","120139","0.0-9.0-0.0-0.3","32","test","B","",""
"null","","","html-keyboard-response","92","120442","0.0-9.0-0.0-0.4","null","test","A","",""
"2053","","","survey-likert","93","122498","0.0-9.0-1.0","","","","{""Q0"":3}","[0]"
"1347","","","survey-multi-choice","94","123849","0.0-9.0-2.0","","","","{""Q0"":""B""}","[0]"
"557","Correct! + $1","0","html-button-response","95","124411","0.0-9.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","96","125214","0.0-10.0-0.0-0.0","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","97","126316","0.0-10.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","98","127419","0.0-10.0-0.0-0.2","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","99","128522","0.0-10.0-0.0-0.3","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","100","129625","0.0-10.0-0.0-0.4","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","101","130728","0.0-10.0-0.0-0.5","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","102","131830","0.0-10.0-0.0-0.6","null","test","C","",""
"414","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","103","132547","0.0-10.0-0.0-0.7","32","test","C","",""
"null","","","html-keyboard-response","104","132850","0.0-10.0-0.0-0.8","null","test","C","",""
"2095","","","survey-likert","105","134946","0.0-10.0-1.0","","","","{""Q0"":4}","[0]"
"1575","","","survey-multi-choice","106","136524","0.0-10.0-2.0","","","","{""Q0"":""A, B, and C, are all equally likely""}","[0]"
"429","Incorrect! + $0<p> The correct choice was: C","0","html-button-response","107","136955","0.0-10.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","108","137757","0.0-11.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","109","138860","0.0-11.0-0.0-0.1","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","110","139964","0.0-11.0-0.0-0.2","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","111","141068","0.0-11.0-0.0-0.3","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","112","142172","0.0-11.0-0.0-0.4","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","113","143275","0.0-11.0-0.0-0.5","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","114","144378","0.0-11.0-0.0-0.6","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","115","145482","0.0-11.0-0.0-0.7","null","test","B","",""
"418","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","116","146203","0.0-11.0-0.0-0.8","32","test","A","",""
"null","","","html-keyboard-response","117","146505","0.0-11.0-0.0-0.9","null","test","C","",""
"3273.999999999971","","","survey-likert","118","149781","0.0-11.0-1.0","","","","{""Q0"":2}","[0]"
"1174","","","survey-multi-choice","119","150958","0.0-11.0-2.0","","","","{""Q0"":""A, B, and C, are all equally likely""}","[0]"
"585","Correct! + $1","0","html-button-response","120","151545","0.0-11.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","121","152347","0.0-12.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","122","153450","0.0-12.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","123","154552","0.0-12.0-0.0-0.2","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","124","155655","0.0-12.0-0.0-0.3","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","125","156758","0.0-12.0-0.0-0.4","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","126","157861","0.0-12.0-0.0-0.5","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","127","158965","0.0-12.0-0.0-0.6","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","128","160069","0.0-12.0-0.0-0.7","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","129","161172","0.0-12.0-0.0-0.8","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","130","162274","0.0-12.0-0.0-0.9","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","131","163378","0.0-12.0-0.0-0.10","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","132","164481","0.0-12.0-0.0-0.11","null","test","A","",""
"362.0000000000291","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","133","165145","0.0-12.0-0.0-0.12","32","test","B","",""
"null","","","html-keyboard-response","134","165448","0.0-12.0-0.0-0.13","null","test","B","",""
"2500","","","survey-likert","135","167949","0.0-12.0-1.0","","","","{""Q0"":0}","[0]"
"2206","","","survey-multi-choice","136","170157","0.0-12.0-2.0","","","","{""Q0"":""A, B, and C, are all equally likely""}","[0]"
"594","Incorrect! + $0<p> The correct choice was: B","0","html-button-response","137","170754","0.0-12.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","138","171556","0.0-13.0-0.0-0.0","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","139","172658","0.0-13.0-0.0-0.1","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","140","173760","0.0-13.0-0.0-0.2","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","141","174864","0.0-13.0-0.0-0.3","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","142","175968","0.0-13.0-0.0-0.4","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","143","177070","0.0-13.0-0.0-0.5","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","144","178172","0.0-13.0-0.0-0.6","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","145","179273","0.0-13.0-0.0-0.7","null","test","B","",""
"463","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","146","180039","0.0-13.0-0.0-0.8","32","test","B","",""
"null","","","html-keyboard-response","147","180342","0.0-13.0-0.0-0.9","null","test","B","",""
"1820.000000000029","","","survey-likert","148","182163","0.0-13.0-1.0","","","","{""Q0"":9}","[0]"
"1339","","","survey-multi-choice","149","183504","0.0-13.0-2.0","","","","{""Q0"":""B""}","[0]"
"537","Correct! + $1","0","html-button-response","150","184044","0.0-13.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","151","184846","0.0-14.0-0.0-0.0","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","152","185949","0.0-14.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","153","187052","0.0-14.0-0.0-0.2","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","154","189005","0.0-14.0-0.0-0.3","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","155","190108","0.0-14.0-0.0-0.4","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","156","191212","0.0-14.0-0.0-0.5","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","157","192314","0.0-14.0-0.0-0.6","null","test","B","",""
"443","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","158","193060","0.0-14.0-0.0-0.7","32","test","B","",""
"null","","","html-keyboard-response","159","193363","0.0-14.0-0.0-0.8","null","test","B","",""
"1563","","","survey-likert","160","194927","0.0-14.0-1.0","","","","{""Q0"":1}","[0]"
"2665","","","survey-multi-choice","161","197594","0.0-14.0-2.0","","","","{""Q0"":""A, B, and C, are all equally likely""}","[0]"
"1608.000000000029","Incorrect! + $0<p> The correct choice was: B","0","html-button-response","162","199205","0.0-14.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","163","200008","0.0-15.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","164","201109","0.0-15.0-0.0-0.1","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","165","202213","0.0-15.0-0.0-0.2","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","166","203316","0.0-15.0-0.0-0.3","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","167","204419","0.0-15.0-0.0-0.4","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","168","205523","0.0-15.0-0.0-0.5","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","169","206626","0.0-15.0-0.0-0.6","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","170","207730","0.0-15.0-0.0-0.7","null","test","C","",""
"257.0000000000291","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","171","208289","0.0-15.0-0.0-0.8","32","test","C","",""
"null","","","html-keyboard-response","172","208593","0.0-15.0-0.0-0.9","null","test","C","",""
"2182","","","survey-likert","173","210776","0.0-15.0-1.0","","","","{""Q0"":7}","[0]"
"1903","","","survey-multi-choice","174","212682","0.0-15.0-2.0","","","","{""Q0"":""C""}","[0]"
"619","Correct! + $1","0","html-button-response","175","213303","0.0-15.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","176","214109","0.0-16.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","177","215212","0.0-16.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","178","216316","0.0-16.0-0.0-0.2","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","179","217418","0.0-16.0-0.0-0.3","null","test","C","",""
"644","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","180","218366","0.0-16.0-0.0-0.4","32","test","C","",""
"null","","","html-keyboard-response","181","218670","0.0-16.0-0.0-0.5","null","test","C","",""
"1236","","","survey-likert","182","219908","0.0-16.0-1.0","","","","{""Q0"":9}","[0]"
"1969","","","survey-multi-choice","183","221879","0.0-16.0-2.0","","","","{""Q0"":""C""}","[0]"
"504","Correct! + $1","0","html-button-response","184","222385","0.0-16.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","185","223190","0.0-17.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","186","224293","0.0-17.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","187","225397","0.0-17.0-0.0-0.2","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","188","226499","0.0-17.0-0.0-0.3","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","189","227603","0.0-17.0-0.0-0.4","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","190","228706","0.0-17.0-0.0-0.5","null","test","C","",""
"116","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","191","229123","0.0-17.0-0.0-0.6","32","test","C","",""
"null","","","html-keyboard-response","192","229427","0.0-17.0-0.0-0.7","null","test","C","",""
"2170.000000000029","","","survey-likert","193","231599","0.0-17.0-1.0","","","","{""Q0"":9}","[0]"
"1731","","","survey-multi-choice","194","233332","0.0-17.0-2.0","","","","{""Q0"":""C""}","[0]"
"561","Correct! + $1","0","html-button-response","195","233896","0.0-17.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","196","234699","0.0-18.0-0.0-0.0","null","test","B","",""
"null","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","197","235801","0.0-18.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","198","236905","0.0-18.0-0.0-0.2","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","199","238007","0.0-18.0-0.0-0.3","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","200","239111","0.0-18.0-0.0-0.4","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","201","240215","0.0-18.0-0.0-0.5","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","202","241318","0.0-18.0-0.0-0.6","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","203","242421","0.0-18.0-0.0-0.7","null","test","B","",""
"190","<div style=""font-size:65px;"">B</div>","","html-keyboard-response","204","242913","0.0-18.0-0.0-0.8","32","test","B","",""
"null","","","html-keyboard-response","205","243217","0.0-18.0-0.0-0.9","null","test","A","",""
"1427.999999999971","","","survey-likert","206","244647","0.0-18.0-1.0","","","","{""Q0"":3}","[0]"
"1543","","","survey-multi-choice","207","246193","0.0-18.0-2.0","","","","{""Q0"":""A, B, and C, are all equally likely""}","[0]"
"553","Incorrect! + $0<p> The correct choice was: B","0","html-button-response","208","246748","0.0-18.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","209","247551","0.0-19.0-0.0-0.0","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","210","248655","0.0-19.0-0.0-0.1","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","211","249759","0.0-19.0-0.0-0.2","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","212","250862","0.0-19.0-0.0-0.3","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","213","251964","0.0-19.0-0.0-0.4","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","214","253067","0.0-19.0-0.0-0.5","null","test","C","",""
"575","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","215","253945","0.0-19.0-0.0-0.6","32","test","C","",""
"null","","","html-keyboard-response","216","254247","0.0-19.0-0.0-0.7","null","test","C","",""
"6450.999999999942","","","survey-likert","217","260700","0.0-19.0-1.0","","","","{""Q0"":7}","[0]"
"1502.000000000029","","","survey-multi-choice","218","262205","0.0-19.0-2.0","","","","{""Q0"":""C""}","[0]"
"570","Correct! + $1","0","html-button-response","219","262777","0.0-19.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","220","263581","0.0-20.0-0.0-0.0","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","221","264685","0.0-20.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","222","265787","0.0-20.0-0.0-0.2","null","test","A","",""
"null","<div style=""font-size:65px;"">A</div>","","html-keyboard-response","223","266890","0.0-20.0-0.0-0.3","null","test","C","",""
"197.9999999999418","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","224","267391","0.0-20.0-0.0-0.4","32","test","A","",""
"null","","","html-keyboard-response","225","267694","0.0-20.0-0.0-0.5","null","test","C","",""
"1268","","","survey-likert","226","268964","0.0-20.0-1.0","","","","{""Q0"":9}","[0]"
"1494","","","survey-multi-choice","227","270461","0.0-20.0-2.0","","","","{""Q0"":""A""}","[0]"
"552","Correct! + $1","0","html-button-response","228","271016","0.0-20.0-3.0","","","","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","229","271818","0.0-21.0-0.0-0.0","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","230","272921","0.0-21.0-0.0-0.1","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","231","274025","0.0-21.0-0.0-0.2","null","test","C","",""
"null","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","232","275127","0.0-21.0-0.0-0.3","null","test","C","",""
"723","<div style=""font-size:65px;"">C</div>","","html-keyboard-response","233","276152","0.0-21.0-0.0-0.4","32","test","C","",""
"null","","","html-keyboard-response","234","276456","0.0-21.0-0.0-0.5","null","test","C","",""
"1466","","","survey-likert","235","277923","0.0-21.0-1.0","","","","{""Q0"":7}","[0]"
"1486","","","survey-multi-choice","236","279412","0.0-21.0-2.0","","","","{""Q0"":""C""}","[0]"
