"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","responses","question_order"
"3088","","","survey-likert","43","247900","0.0-2.0-1.20","","{""Q0"":3}","[0]"
"1110","<div style=""font-size:45px;"">A  C  A  A  A  A                                          </div>","32","html-keyboard-response","44","249013","0.0-2.0-0.21","test","",""
"1947","","","survey-likert","45","251462","0.0-2.0-1.21","","{""Q0"":7}","[0]"
"8589","<div style=""font-size:45px;"">A  A  B  B  C  C  C  C  A  B  B  B  B  C  C  B  C  C      </div>","32","html-keyboard-response","46","260053","0.0-2.0-0.22","test","",""
"3931.999999999971","","","survey-likert","47","264487","0.0-2.0-1.22","","{""Q0"":6}","[0]"
"9454","<div style=""font-size:45px;"">A  A  A  A  C  C  A  A  C  C  C  C                        </div>","32","html-keyboard-response","48","273942","0.0-2.0-0.23","test","",""
"3010","","","survey-likert","49","277454","0.0-2.0-1.23","","{""Q0"":2}","[0]"
"5589","<div style=""font-size:45px;"">B  B  B  A  B  B  C  A  A  A  A  A  C  B  B  B  B  A  A  A</div>","32","html-keyboard-response","50","283044","0.0-2.0-0.24","test","",""
"3513","","","survey-likert","51","287060","0.0-2.0-1.24","","{""Q0"":7}","[0]"
"1278","<div style=""font-size:45px;"">B  C  B  C  B  C  B  C                                    </div>","32","html-keyboard-response","52","288340","0.0-2.0-0.25","test","",""
"1604","","","survey-likert","53","290446","0.0-2.0-1.25","","{""Q0"":0}","[0]"
"5822","<div style=""font-size:45px;"">B  A  B  B  A  B  B  A                                    </div>","32","html-keyboard-response","54","296270","0.0-2.0-0.26","test","",""
"3643.999999999942","","","survey-likert","55","300416","0.0-2.0-1.26","","{""Q0"":1}","[0]"
"1301","<div style=""font-size:45px;"">B  C  A  A  A  A  A  A  A  A                              </div>","32","html-keyboard-response","56","301720","0.0-2.0-0.27","test","",""
"1835.0000000000582","","","survey-likert","57","304058","0.0-2.0-1.27","","{""Q0"":8}","[0]"
"2397.000000000058","<div style=""font-size:45px;"">C  A  A  C  A  A  A  B  A  C                              </div>","32","html-keyboard-response","58","306458","0.0-2.0-0.28","test","",""
"1466","","","survey-likert","59","308425","0.0-2.0-1.28","","{""Q0"":8}","[0]"
"13073","<div style=""font-size:45px;"">C  C  B  B  B  B  C  C  B  C  C  A                        </div>","32","html-keyboard-response","60","321500","0.0-2.0-0.29","test","",""
"1982","","","survey-likert","61","323985","0.0-2.0-1.29","","{""Q0"":8}","[0]"
"2671.999999999942","<div style=""font-size:45px;"">C  B  B  C  B  A  A  B  A  A  B  A  A  A  A  B            </div>","32","html-keyboard-response","62","326659","0.0-2.0-0.30","test","",""
"3065","","","survey-likert","63","330227","0.0-2.0-1.30","","{""Q0"":8}","[0]"
"2535","<div style=""font-size:45px;"">B  A  B  A  B  A  B  A  A  A                              </div>","32","html-keyboard-response","64","332764","0.0-2.0-0.31","test","",""
"1921","","","survey-likert","65","335188","0.0-2.0-1.31","","{""Q0"":7}","[0]"
"1210","<div style=""font-size:45px;"">A  A  A  A  B  A                                          </div>","32","html-keyboard-response","66","336400","0.0-2.0-0.32","test","",""
"3395.000000000058","","","survey-likert","67","340298","0.0-2.0-1.32","","{""Q0"":3}","[0]"
"1460","<div style=""font-size:45px;"">C  B  C  C  B  C  C  B  C  C  B  C  C  B  C  C  B  C      </div>","32","html-keyboard-response","68","341759","0.0-2.0-0.33","test","",""
"1503.9999999999418","","","survey-likert","69","343766","0.0-2.0-1.33","","{""Q0"":0}","[0]"
"3896","<div style=""font-size:45px;"">A  C  B  A  C  B  A  C  B  A  C  B  A  C  B  A            </div>","32","html-keyboard-response","70","347663","0.0-2.0-0.34","test","",""
"4059","","","survey-likert","71","352225","0.0-2.0-1.34","","{""Q0"":0}","[0]"
"3319","<div style=""font-size:45px;"">A  C  A  B  C  C  C  A  B  C                              </div>","32","html-keyboard-response","72","355547","0.0-2.0-0.35","test","",""
"1273","","","survey-likert","73","357323","0.0-2.0-1.35","","{""Q0"":8}","[0]"
"8537","<div style=""font-size:45px;"">A  B  A  A  B  A  A  B                                    </div>","32","html-keyboard-response","74","365862","0.0-2.0-0.36","test","",""
"2594","","","survey-likert","75","368958","0.0-2.0-1.36","","{""Q0"":1}","[0]"
"1392","<div style=""font-size:45px;"">B  B  B  B  B  B                                          </div>","32","html-keyboard-response","76","370352","0.0-2.0-0.37","test","",""
"1417","","","survey-likert","77","372272","0.0-2.0-1.37","","{""Q0"":0}","[0]"
"1865.9999999999418","<div style=""font-size:45px;"">B  C  C  B  B  B  A  C  B  C  A  C                        </div>","32","html-keyboard-response","78","374140","0.0-2.0-0.38","test","",""
"1448","","","survey-likert","79","376090","0.0-2.0-1.38","","{""Q0"":8}","[0]"
"6259","<div style=""font-size:45px;"">B  B  B  C  C  A  B  B  A  A  C  C                        </div>","32","html-keyboard-response","80","382352","0.0-2.0-0.39","test","",""
"1856","","","survey-likert","81","384710","0.0-2.0-1.39","","{""Q0"":8}","[0]"
"1121","<div style=""font-size:45px;"">B  B  B  B                                                </div>","32","html-keyboard-response","82","385833","0.0-2.0-0.40","test","",""
"1313","","","survey-likert","83","387649","0.0-2.0-1.40","","{""Q0"":0}","[0]"
"1322","<div style=""font-size:45px;"">A  B  B  B  B  B  B  B                                    </div>","32","html-keyboard-response","84","388973","0.0-2.0-0.41","test","",""
"2383","","","survey-likert","85","391858","0.0-2.0-1.41","","{""Q0"":7}","[0]"
"1645","<div style=""font-size:45px;"">C  A  C  A  B  B  C  A                                    </div>","32","html-keyboard-response","86","393505","0.0-2.0-0.42","test","",""
"1859.9999999999418","","","survey-likert","87","395868","0.0-2.0-1.42","","{""Q0"":8}","[0]"
"1660","<div style=""font-size:45px;"">A  C  C  C  C  B  A  A  A  A  A  A                        </div>","32","html-keyboard-response","88","397529","0.0-2.0-0.43","test","",""
"1373","","","survey-likert","89","399405","0.0-2.0-1.43","","{""Q0"":8}","[0]"
"5660","<div style=""font-size:45px;"">B  C  B  A  B  A  A  A  C  C  A  C  C  B                  </div>","32","html-keyboard-response","90","405067","0.0-2.0-0.44","test","",""
"1922","","","survey-likert","91","407490","0.0-2.0-1.44","","{""Q0"":8}","[0]"
"2840","<div style=""font-size:45px;"">A  C  C  A  B  A  A  B  B  A  A  A  C  B                  </div>","32","html-keyboard-response","92","410333","0.0-2.0-0.45","test","",""
"1450","","","survey-likert","93","412284","0.0-2.0-1.45","","{""Q0"":6}","[0]"
"1758","<div style=""font-size:45px;"">B  C  C  A  C  A  A  A                                    </div>","32","html-keyboard-response","94","414045","0.0-2.0-0.46","test","",""
"2323","","","survey-likert","95","416870","0.0-2.0-1.46","","{""Q0"":7}","[0]"
"1262","<div style=""font-size:45px;"">C  C  C  C  C  C  C  A                                    </div>","32","html-keyboard-response","96","418133","0.0-2.0-0.47","test","",""
"1700.0000000000582","","","survey-likert","97","420335","0.0-2.0-1.47","","{""Q0"":7}","[0]"
"993","<div style=""font-size:45px;"">B  C  B  B  B  B                                          </div>","32","html-keyboard-response","98","421332","0.0-2.0-0.48","test","",""
"1543","","","survey-likert","99","423378","0.0-2.0-1.48","","{""Q0"":7}","[0]"
"2400","<div style=""font-size:45px;"">B  A  B  A  B  A  B  A  B  A                              </div>","32","html-keyboard-response","100","425780","0.0-2.0-0.49","test","",""
"1236.9999999999418","","","survey-likert","101","427520","0.0-2.0-1.49","","{""Q0"":0}","[0]"
"1014","<div style=""font-size:45px;"">B  B  B  B  B  B  B  B  B  B  B  B  B  C  C  C  C  C      </div>","32","html-keyboard-response","102","428536","0.0-2.0-0.50","test","",""
"2020","","","survey-likert","103","431059","0.0-2.0-1.50","","{""Q0"":8}","[0]"
"2110","<div style=""font-size:45px;"">C  A  A  B  C  B  C  C  A  B  A  B  A  B  B  C  B  B      </div>","32","html-keyboard-response","104","433171","0.0-2.0-0.51","test","",""
"4004","","","survey-likert","105","437677","0.0-2.0-1.51","","{""Q0"":8}","[0]"
"4636","<div style=""font-size:45px;"">C  C  C  B  A  A  C  B  B  B  C  A  B  B  B  A  C  A      </div>","32","html-keyboard-response","106","442315","0.0-2.0-0.52","test","",""
"1332","","","survey-likert","107","444149","0.0-2.0-1.52","","{""Q0"":7}","[0]"
"24096.99999999994","<div style=""font-size:45px;"">B  B  B  B  B  A  B  C  A  A  B  B  C  B  C  C            </div>","32","html-keyboard-response","108","468249","0.0-2.0-0.53","test","",""
"1954","","","survey-likert","109","470706","0.0-2.0-1.53","","{""Q0"":8}","[0]"
"654","<div style=""font-size:45px;"">C  C  C  C  C  C                                          </div>","32","html-keyboard-response","110","471362","0.0-2.0-0.54","test","",""
"1700","","","survey-likert","111","473565","0.0-2.0-1.54","","{""Q0"":0}","[0]"
"3785","<div style=""font-size:45px;"">C  B  A  C  B  C  C  B  C  B  C  B  C  B  C  C  A  C  B  A</div>","32","html-keyboard-response","112","477353","0.0-2.0-0.55","test","",""
"1716","","","survey-likert","113","479572","0.0-2.0-1.55","","{""Q0"":7}","[0]"
"2435","<div style=""font-size:45px;"">B  B  B  A  C  C  B  B  C  A  B  C  B  C                  </div>","32","html-keyboard-response","114","482009","0.0-2.0-0.56","test","",""
"1587.9999999999418","","","survey-likert","115","484098","0.0-2.0-1.56","","{""Q0"":7}","[0]"
"877","<div style=""font-size:45px;"">B  A  A  C  C  C  C  C  C  C  C  B  C  B                  </div>","32","html-keyboard-response","116","484977","0.0-2.0-0.57","test","",""
"1191","","","survey-likert","117","486670","0.0-2.0-1.57","","{""Q0"":8}","[0]"
"4854.999999999942","<div style=""font-size:45px;"">C  B  B  B  A  B  B  B  A  B                              </div>","32","html-keyboard-response","118","491526","0.0-2.0-0.58","test","",""
"2019","","","survey-likert","119","494047","0.0-2.0-1.58","","{""Q0"":4}","[0]"
"1269","<div style=""font-size:45px;"">B  A  A  B  A  C  C  C  C  C  C  C  C  C                  </div>","32","html-keyboard-response","120","495318","0.0-2.0-0.59","test","",""
"1436.9999999999418","","","survey-likert","121","497258","0.0-2.0-1.59","","{""Q0"":8}","[0]"
"753","<div style=""font-size:45px;"">B  C  C  B  C  C                                          </div>","32","html-keyboard-response","122","498013","0.0-2.0-0.60","test","",""
"1248.9999999999418","","","survey-likert","123","499765","0.0-2.0-1.60","","{""Q0"":0}","[0]"
"780.0000000000582","<div style=""font-size:45px;"">C  B  C  B  C  B  C  B  C  B  C  B  C  B  C  B  C  B  C  B</div>","32","html-keyboard-response","124","500547","0.0-2.0-0.61","test","",""
"1806","","","survey-likert","125","502856","0.0-2.0-1.61","","{""Q0"":0}","[0]"
"526","<div style=""font-size:45px;"">B  A  B  A                                                </div>","32","html-keyboard-response","126","503384","0.0-2.0-0.62","test","",""
"1207","","","survey-likert","127","505093","0.0-2.0-1.62","","{""Q0"":1}","[0]"
"2057","<div style=""font-size:45px;"">C  C  C  C  A  A  B  B  B  B  B  B  B  B  B  B  B  B      </div>","32","html-keyboard-response","128","507152","0.0-2.0-0.63","test","",""
"2477.999999999942","","","survey-likert","129","510132","0.0-2.0-1.63","","{""Q0"":8}","[0]"
"1686","<div style=""font-size:45px;"">A  B  B  A  B  B  A  B                                    </div>","32","html-keyboard-response","130","511819","0.0-2.0-0.64","test","",""
"2857.999999999942","","","survey-likert","131","515179","0.0-2.0-1.64","","{""Q0"":1}","[0]"
"894","<div style=""font-size:45px;"">A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A</div>","32","html-keyboard-response","132","516075","0.0-2.0-0.65","test","",""
"1540.9999999999418","","","survey-likert","133","518118","0.0-2.0-1.65","","{""Q0"":0}","[0]"
"1534.9999999999418","<div style=""font-size:45px;"">A  C  C  C  B  C  B  B  A  B  A  B  A  C  A  C  A  C      </div>","32","html-keyboard-response","134","519654","0.0-2.0-0.66","test","",""
"1244.0000000000582","","","survey-likert","135","521401","0.0-2.0-1.66","","{""Q0"":7}","[0]"
"3567.000000000058","<div style=""font-size:45px;"">B  B  A  B  B  B  B  C  C  C  A  A  A  C  C  B  A  B  B  B</div>","32","html-keyboard-response","136","524970","0.0-2.0-0.67","test","",""
"1234","","","survey-likert","137","526707","0.0-2.0-1.67","","{""Q0"":5}","[0]"
"4353","<div style=""font-size:45px;"">B  A  B  C  B  B  C  C  A  C  C  A  A  C  A  C  B  C      </div>","32","html-keyboard-response","138","531063","0.0-2.0-0.68","test","",""
"2224","","","survey-likert","139","533789","0.0-2.0-1.68","","{""Q0"":7}","[0]"
"684","<div style=""font-size:45px;"">B  B  B  B  B  C                                          </div>","32","html-keyboard-response","140","534475","0.0-2.0-0.69","test","",""
"1672.0000000001164","","","survey-likert","141","536648","0.0-2.0-1.69","","{""Q0"":6}","[0]"
"808","<div style=""font-size:45px;"">A  A  B  B  C  B                                          </div>","32","html-keyboard-response","142","537458","0.0-2.0-0.70","test","",""
"1395","","","survey-likert","143","539355","0.0-2.0-1.70","","{""Q0"":7}","[0]"
"884","<div style=""font-size:45px;"">C  B  B  B  B  B  B  B  B  B  B  B                        </div>","32","html-keyboard-response","144","540241","0.0-2.0-0.71","test","",""
"1944","","","survey-likert","145","542687","0.0-2.0-1.71","","{""Q0"":7}","[0]"
"803","<div style=""font-size:45px;"">A  A  B  A  A  C  C  C  B  C  C  C  C  C                  </div>","32","html-keyboard-response","146","543491","0.0-2.0-0.72","test","",""
"1137","","","survey-likert","147","545130","0.0-2.0-1.72","","{""Q0"":7}","[0]"
"1735","<div style=""font-size:45px;"">A  B  B  A  C  B  C  C  C  C  B  B  A  C                  </div>","32","html-keyboard-response","148","546867","0.0-2.0-0.73","test","",""
"1420.9999999998836","","","survey-likert","149","548790","0.0-2.0-1.73","","{""Q0"":7}","[0]"
"1756.0000000001164","<div style=""font-size:45px;"">A  C  A  C  A  C  A  C  A  C                              </div>","32","html-keyboard-response","150","550547","0.0-2.0-0.74","test","",""
"2710","","","survey-likert","151","553760","0.0-2.0-1.74","","{""Q0"":1}","[0]"
"1852","<div style=""font-size:45px;"">A  B  C  A  B  C  B  C  B  A  C  C  B  A                  </div>","32","html-keyboard-response","152","555614","0.0-2.0-0.75","test","",""
"3337","","","survey-likert","153","559454","0.0-2.0-1.75","","{""Q0"":0}","[0]"
"613","<div style=""font-size:45px;"">C  B  B  B  A  A  A  A  A  A  A  A                        </div>","32","html-keyboard-response","154","560069","0.0-2.0-0.76","test","",""
"2380.9999999998836","","","survey-likert","155","562953","0.0-2.0-1.76","","{""Q0"":7}","[0]"
"1064.0000000001164","<div style=""font-size:45px;"">C  C  C  C  C  B  C  A  A  A  B  B  A  B  C  B  A  A  B  B</div>","32","html-keyboard-response","156","564019","0.0-2.0-0.77","test","",""
"1442","","","survey-likert","157","565964","0.0-2.0-1.77","","{""Q0"":7}","[0]"
"544.9999999998836","<div style=""font-size:45px;"">C  C  C  B                                                </div>","32","html-keyboard-response","158","566511","0.0-2.0-0.78","test","",""
"1413","","","survey-likert","159","568426","0.0-2.0-1.78","","{""Q0"":7}","[0]"
"1442","<div style=""font-size:45px;"">C  C  C  C  C  A  A  A  A  B                              </div>","32","html-keyboard-response","160","569869","0.0-2.0-0.79","test","",""
"1120.9999999998836","","","survey-likert","161","571491","0.0-2.0-1.79","","{""Q0"":7}","[0]"
"1113","<div style=""font-size:45px;"">C  C  C  B  C  C  C  C  C  C  C  C  C  C                  </div>","32","html-keyboard-response","162","572606","0.0-2.0-0.80","test","",""
"2057","","","survey-likert","163","575165","0.0-2.0-1.80","","{""Q0"":7}","[0]"
"1236","<div style=""font-size:45px;"">B  C  A  C  B  B  B  C  B  B  B  B  C  C                  </div>","32","html-keyboard-response","164","576403","0.0-2.0-0.81","test","",""
"1118","","","survey-likert","165","578024","0.0-2.0-1.81","","{""Q0"":7}","[0]"
"2186","<div style=""font-size:45px;"">B  C  A  A  A  A  B  A  A  A  B  B                        </div>","32","html-keyboard-response","166","580211","0.0-2.0-0.82","test","",""
"1559","","","survey-likert","167","582272","0.0-2.0-1.82","","{""Q0"":7}","[0]"
"500.9999999998836","<div style=""font-size:45px;"">B  B  B  A                                                </div>","32","html-keyboard-response","168","582775","0.0-2.0-0.83","test","",""
"1177","","","survey-likert","169","584453","0.0-2.0-1.83","","{""Q0"":7}","[0]"
"2006","<div style=""font-size:45px;"">A  C  A  C  A  C  A  C  A  C  A  C  A  C  A  C  A  C      </div>","32","html-keyboard-response","170","586462","0.0-2.0-0.84","test","",""
"1330.0000000001164","","","survey-likert","171","588293","0.0-2.0-1.84","","{""Q0"":0}","[0]"
"925","<div style=""font-size:45px;"">B  B  B  B  A  A  A  A  B  C  A  B  B  C  B  B            </div>","32","html-keyboard-response","172","589221","0.0-2.0-0.85","test","",""
"1494","","","survey-likert","173","591218","0.0-2.0-1.85","","{""Q0"":7}","[0]"
"443","<div style=""font-size:45px;"">B  B  B  B  C  B                                          </div>","32","html-keyboard-response","174","591663","0.0-2.0-0.86","test","",""
"1178","","","survey-likert","175","593343","0.0-2.0-1.86","","{""Q0"":7}","[0]"
"3909","<div style=""font-size:45px;"">A  C  B  A  C  A  B  C  B  C  C  B  C  B  C  A            </div>","32","html-keyboard-response","176","597254","0.0-2.0-0.87","test","",""
"1888","","","survey-likert","177","599644","0.0-2.0-1.87","","{""Q0"":6}","[0]"
"647","<div style=""font-size:45px;"">B  C  A  A  C  A  B  A                                    </div>","32","html-keyboard-response","178","600293","0.0-2.0-0.88","test","",""
"1802.0000000001164","","","survey-likert","179","602597","0.0-2.0-1.88","","{""Q0"":7}","[0]"
"1144","<div style=""font-size:45px;"">B  B  C  B  B  C  B  B  C  B  B  C  B  B  C  B            </div>","32","html-keyboard-response","180","603743","0.0-2.0-0.89","test","",""
"2131.0000000001164","","","survey-likert","181","606376","0.0-2.0-1.89","","{""Q0"":0}","[0]"
"769","<div style=""font-size:45px;"">A  B  B  A  B  A                                          </div>","32","html-keyboard-response","182","607147","0.0-2.0-0.90","test","",""
"2433","","","survey-likert","183","610082","0.0-2.0-1.90","","{""Q0"":2}","[0]"
"1303","<div style=""font-size:45px;"">B  C  C  C  B  C  A  A  B  B  C  A                        </div>","32","html-keyboard-response","184","611387","0.0-2.0-0.91","test","",""
"1653","","","survey-likert","185","613542","0.0-2.0-1.91","","{""Q0"":7}","[0]"
"543.9999999998836","<div style=""font-size:45px;"">B  A  B  C                                                </div>","32","html-keyboard-response","186","614088","0.0-2.0-0.92","test","",""
"1091","","","survey-likert","187","615682","0.0-2.0-1.92","","{""Q0"":7}","[0]"
"3883","<div style=""font-size:45px;"">C  B  C  A  C  A  B  C  B  C                              </div>","32","html-keyboard-response","188","619567","0.0-2.0-0.93","test","",""
"1624.0000000001164","","","survey-likert","189","621694","0.0-2.0-1.93","","{""Q0"":2}","[0]"
"2066","<div style=""font-size:45px;"">B  A  A  A  A  A  A  B  B  B  B  C                        </div>","32","html-keyboard-response","190","623762","0.0-2.0-0.94","test","",""
"7135","","","survey-likert","191","631399","0.0-2.0-1.94","","{""Q0"":8}","[0]"
"2057.9999999998836","<div style=""font-size:45px;"">A  B  C  A  C  A  B  A  B  C  C  C                        </div>","32","html-keyboard-response","192","633459","0.0-2.0-0.95","test","",""
"1629","","","survey-likert","193","635591","0.0-2.0-1.95","","{""Q0"":7}","[0]"
"601","<div style=""font-size:45px;"">B  C  B  B                                                </div>","32","html-keyboard-response","194","636194","0.0-2.0-0.96","test","",""
"1960","","","survey-likert","195","638657","0.0-2.0-1.96","","{""Q0"":7}","[0]"
"714","<div style=""font-size:45px;"">C  C  C  C  C  C  C  C  C  C  C  C  C  C  C  C            </div>","32","html-keyboard-response","196","639373","0.0-2.0-0.97","test","",""
"1307","","","survey-likert","197","641182","0.0-2.0-1.97","","{""Q0"":0}","[0]"
"1271","<div style=""font-size:45px;"">B  C  C  B  C  C  B  C  C  B  A  A  A  A  A  A  C  C  C  C</div>","32","html-keyboard-response","198","642457","0.0-2.0-0.98","test","",""
"1961","","","survey-likert","199","644919","0.0-2.0-1.98","","{""Q0"":2}","[0]"
"1908","<div style=""font-size:45px;"">A  C  B  B  C  B  A  A  A  A  A  B  C  C  C  A  B  A  A  B</div>","32","html-keyboard-response","200","646830","0.0-2.0-0.99","test","",""
"1583","","","survey-likert","201","648914","0.0-2.0-1.99","","{""Q0"":7}","[0]"
"680.9999999998836","<div style=""font-size:45px;"">C  C  C  C  C  C  C  C  C  C  C  C                        </div>","32","html-keyboard-response","202","649597","0.0-2.0-0.100","test","",""
"2190.9999999998836","","","survey-likert","203","652289","0.0-2.0-1.100","","{""Q0"":0}","[0]"
"460.9999999998836","<div style=""font-size:45px;"">C  B  B  A                                                </div>","32","html-keyboard-response","204","652752","0.0-2.0-0.101","test","",""
"1714","","","survey-likert","205","654967","0.0-2.0-1.101","","{""Q0"":3}","[0]"
"2234","<div style=""font-size:45px;"">C  A  B  A  B  A  B  A                                    </div>","32","html-keyboard-response","206","657204","0.0-2.0-0.102","test","",""
"2557","","","survey-likert","207","660262","0.0-2.0-1.102","","{""Q0"":2}","[0]"
"1785","<div style=""font-size:45px;"">C  C  C  A  C  B  A  C  C  A  A  B  B  C  A  B  C  C      </div>","32","html-keyboard-response","208","662049","0.0-2.0-0.103","test","",""
"1703.0000000001164","","","survey-likert","209","664253","0.0-2.0-1.103","","{""Q0"":7}","[0]"
"899","<div style=""font-size:45px;"">B  C  C  C                                                </div>","32","html-keyboard-response","210","665154","0.0-2.0-0.104","test","",""
"2710","","","survey-likert","211","668366","0.0-2.0-1.104","","{""Q0"":5}","[0]"
"2118.9999999998836","<div style=""font-size:45px;"">B  C  B  B  C  B  C  B  C  C  C  C  C  C                  </div>","32","html-keyboard-response","212","670487","0.0-2.0-0.105","test","",""
"1208","","","survey-likert","213","672197","0.0-2.0-1.105","","{""Q0"":7}","[0]"
"3934","<div style=""font-size:45px;"">C  B  C  A  C  A  B  C  B  A  B  A  C  B  C  A            </div>","32","html-keyboard-response","214","676132","0.0-2.0-0.106","test","",""
"1874","","","survey-likert","215","678509","0.0-2.0-1.106","","{""Q0"":1}","[0]"
