"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","responses","question_order"
"377.055000000837","<div style=""font-size:45px;"">B  C  B  C                                                </div>","32","html-keyboard-response","34","219653","0.0-2.0-0.16","test","",""
"3258.7100000018836","","","survey-likert","35","223415","0.0-2.0-1.16","","{""Q0"":5}","[0]"
"346.0800000029849","<div style=""font-size:45px;"">B  C  A  A  A  B                                          </div>","32","html-keyboard-response","36","223763","0.0-2.0-0.17","test","",""
"1649.8500000016065","","","survey-likert","37","225918","0.0-2.0-1.17","","{""Q0"":4}","[0]"
"495.8550000010291","<div style=""font-size:45px;"">A  C  A  B                                                </div>","32","html-keyboard-response","38","226415","0.0-2.0-0.18","test","",""
"1314.8250000012922","","","survey-likert","39","228236","0.0-2.0-1.18","","{""Q0"":4}","[0]"
"352.17499999998836","<div style=""font-size:45px;"">A  B  A  A  A  B                                          </div>","32","html-keyboard-response","40","228590","0.0-2.0-0.19","test","",""
"1349.1850000027625","","","survey-likert","41","230445","0.0-2.0-1.19","","{""Q0"":4}","[0]"
"354.24499999862746","<div style=""font-size:45px;"">A  B  C  A  B  C  B  C  B  A  C  C  B  A                  </div>","32","html-keyboard-response","42","230801","0.0-2.0-0.20","test","",""
"1507.7200000014273","","","survey-likert","43","232810","0.0-2.0-1.20","","{""Q0"":1}","[0]"
"291.0349999983737","<div style=""font-size:45px;"">C  B  B  A                                                </div>","32","html-keyboard-response","44","233103","0.0-2.0-0.21","test","",""
"976.634999999078","","","survey-likert","45","234586","0.0-2.0-1.21","","{""Q0"":4}","[0]"
"211.15500000087195","<div style=""font-size:45px;"">B  B  B  B  B  B  B  B  B  B  B  B  B  C  C  C  C  C      </div>","32","html-keyboard-response","46","234799","0.0-2.0-0.22","test","",""
"1524.9199999998382","","","survey-likert","47","236829","0.0-2.0-1.22","","{""Q0"":1}","[0]"
"323.3650000001944","<div style=""font-size:45px;"">A  A  A  A  A  A  B  A  A  A  C  A                        </div>","32","html-keyboard-response","48","237154","0.0-2.0-0.23","test","",""
"1375.2850000018952","","","survey-likert","49","239030","0.0-2.0-1.23","","{""Q0"":0}","[0]"
"369.22000000049593","<div style=""font-size:45px;"">C  C  C  C  C  C                                          </div>","32","html-keyboard-response","50","239401","0.0-2.0-0.24","test","",""
"1909.3549999997776","","","survey-likert","51","241813","0.0-2.0-1.24","","{""Q0"":2}","[0]"
"660.2050000001327","<div style=""font-size:45px;"">A  B  B  B  B  B  B  B                                    </div>","32","html-keyboard-response","52","242475","0.0-2.0-0.25","test","",""
"2147.4749999979394","","","survey-likert","53","245129","0.0-2.0-1.25","","{""Q0"":1}","[0]"
"3838.6849999988044","<div style=""font-size:45px;"">B  A  B  B  A  B  B  A                                    </div>","32","html-keyboard-response","54","248969","0.0-2.0-0.26","test","",""
"2554.4149999986985","","","survey-likert","55","252028","0.0-2.0-1.26","","{""Q0"":4}","[0]"
"2980.2249999993364","<div style=""font-size:45px;"">C  A  A  B  C  A  A  A  C  B  B  B  A  B  C  A            </div>","32","html-keyboard-response","56","255010","0.0-2.0-0.27","test","",""
"2776.060000000143","","","survey-likert","57","258289","0.0-2.0-1.27","","{""Q0"":6}","[0]"
"452.6899999982561","<div style=""font-size:45px;"">C  A  B  A  B  A  B  A                                    </div>","32","html-keyboard-response","58","258744","0.0-2.0-0.28","test","",""
"1522.1400000009453","","","survey-likert","59","260769","0.0-2.0-1.28","","{""Q0"":5}","[0]"
"187.83999999868684","<div style=""font-size:45px;"">B  B  B  B  C  B                                          </div>","32","html-keyboard-response","60","260958","0.0-2.0-0.29","test","",""
"1722.1300000019546","","","survey-likert","61","263184","0.0-2.0-1.29","","{""Q0"":3}","[0]"
"349.39999999915017","<div style=""font-size:45px;"">C  C  A  B  A  A  A  A  C  B  B  B  B  B  B  B  B  A      </div>","32","html-keyboard-response","62","263535","0.0-2.0-0.30","test","",""
"1558.5050000008196","","","survey-likert","63","265598","0.0-2.0-1.30","","{""Q0"":6}","[0]"
"333.2799999988638","<div style=""font-size:45px;"">A  B  A  A  B  A  A  B                                    </div>","32","html-keyboard-response","64","265933","0.0-2.0-0.31","test","",""
"2077.1349999995437","","","survey-likert","65","268512","0.0-2.0-1.31","","{""Q0"":5}","[0]"
"428.80999999761116","<div style=""font-size:45px;"">A  C  A  B  C  C  C  A  B  C                              </div>","32","html-keyboard-response","66","268943","0.0-2.0-0.32","test","",""
"1311.9899999983027","","","survey-likert","67","270756","0.0-2.0-1.32","","{""Q0"":5}","[0]"
"327.4999999994179","<div style=""font-size:45px;"">A  C  A  C  A  C  A  C  A  C  A  C  A  C  A  C  A  C      </div>","32","html-keyboard-response","68","271085","0.0-2.0-0.33","test","",""
"1655.9200000010314","","","survey-likert","69","273243","0.0-2.0-1.33","","{""Q0"":0}","[0]"
"1226.505000002333","<div style=""font-size:45px;"">A  C  B  B  C  B  A  A  A  A  A  B  C  C  C  A  B  A  A  B</div>","32","html-keyboard-response","70","274471","0.0-2.0-0.34","test","",""
"2297.450000001816","","","survey-likert","71","277270","0.0-2.0-1.34","","{""Q0"":2}","[0]"
"450.4450000022189","<div style=""font-size:45px;"">B  C  B  B  C  B  C  B  C  C  C  C  C  C                  </div>","32","html-keyboard-response","72","277723","0.0-2.0-0.35","test","",""
"2573.324999997625","","","survey-likert","73","280798","0.0-2.0-1.35","","{""Q0"":2}","[0]"
"1036.2200000017765","<div style=""font-size:45px;""></div>","32","html-keyboard-response","74","281836","0.0-2.0-0.36","test","",""
"2261.660000000149","","","survey-likert","75","284604","0.0-2.0-1.36","","{""Q0"":2}","[0]"
"422.4099999992177","<div style=""font-size:45px;"">C  A  A  B  C  B  C  C  A  B  A  B  A  B  B  C  B  B      </div>","32","html-keyboard-response","76","285028","0.0-2.0-0.37","test","",""
"1222.3699999995297","","","survey-likert","77","286756","0.0-2.0-1.37","","{""Q0"":3}","[0]"
"373.9300000015646","<div style=""font-size:45px;"">C  C  C  A  C  B  A  C  C  A  A  B  B  C  A  B  C  C      </div>","32","html-keyboard-response","78","287132","0.0-2.0-0.38","test","",""
"1451.4400000007008","","","survey-likert","79","289090","0.0-2.0-1.38","","{""Q0"":6}","[0]"
"311.0100000012899","<div style=""font-size:45px;"">C  C  B  C  C  B  C  C  B  C  C  B  C  C  B  C            </div>","32","html-keyboard-response","80","289403","0.0-2.0-0.39","test","",""
"1220.195000001695","","","survey-likert","81","291127","0.0-2.0-1.39","","{""Q0"":1}","[0]"
"279.8899999979185","<div style=""font-size:45px;"">C  B  B  B  A  B  B  B  A  B                              </div>","32","html-keyboard-response","82","291409","0.0-2.0-0.40","test","",""
"1278.9650000013644","","","survey-likert","83","293189","0.0-2.0-1.40","","{""Q0"":2}","[0]"
"750.804999999702","<div style=""font-size:45px;"">B  B  C  B  B  C  B  B  C  B  B  C  B  B  C  B            </div>","32","html-keyboard-response","84","293942","0.0-2.0-0.41","test","",""
"1676.1550000010175","","","survey-likert","85","296120","0.0-2.0-1.41","","{""Q0"":1}","[0]"
"1482.3749999995343","<div style=""font-size:45px;"">B  A  B  B  A  C  C  A  B  C  B  B  C  A  C  C  A  B  A  B</div>","32","html-keyboard-response","86","297604","0.0-2.0-0.42","test","",""
"1254.8600000009174","","","survey-likert","87","299361","0.0-2.0-1.42","","{""Q0"":5}","[0]"
"521.775000001071","<div style=""font-size:45px;"">B  A  B  A  B  A  B  A  B  A                              </div>","32","html-keyboard-response","88","299886","0.0-2.0-0.43","test","",""
"1129.6950000032666","","","survey-likert","89","301521","0.0-2.0-1.43","","{""Q0"":1}","[0]"
"529.5949999999721","<div style=""font-size:45px;"">C  C  C  C  C  A  A  A  A  A  A  A  A  A                  </div>","32","html-keyboard-response","90","302052","0.0-2.0-0.44","test","",""
"2884.380000003148","","","survey-likert","91","305442","0.0-2.0-1.44","","{""Q0"":0}","[0]"
"402.30000000155997","<div style=""font-size:45px;"">A  B  A  A  B  A  A  A  A  A  A  A  A  A  A  C  C  C      </div>","32","html-keyboard-response","92","305847","0.0-2.0-0.45","test","",""
"1506.6450000012992","","","survey-likert","93","307857","0.0-2.0-1.45","","{""Q0"":2}","[0]"
"544.6599999995669","<div style=""font-size:45px;"">C  B  B  B  A  A  A  A  A  A  A  A                        </div>","32","html-keyboard-response","94","308403","0.0-2.0-0.46","test","",""
"1128.1750000016764","","","survey-likert","95","310034","0.0-2.0-1.46","","{""Q0"":2}","[0]"
"496.80499999882886","<div style=""font-size:45px;"">B  C  C  B  C  C  B  C  C  B  A  A  A  A  A  A  C  C  C  C</div>","32","html-keyboard-response","96","310532","0.0-2.0-0.47","test","",""
"1225.964999997872","","","survey-likert","97","312261","0.0-2.0-1.47","","{""Q0"":3}","[0]"
"290.0550000012736","<div style=""font-size:45px;"">A  B  B  A  C  B  C  C  C  C  B  B  A  C                  </div>","32","html-keyboard-response","98","312552","0.0-2.0-0.48","test","",""
"1484.019999999844","","","survey-likert","99","314545","0.0-2.0-1.48","","{""Q0"":1}","[0]"
"307.24499999999534","<div style=""font-size:45px;"">C  B  C  B  A  C  B  B                                    </div>","32","html-keyboard-response","100","314854","0.0-2.0-0.49","test","",""
"1648.285000002943","","","survey-likert","101","317008","0.0-2.0-1.49","","{""Q0"":2}","[0]"
"224.54999999899883","<div style=""font-size:45px;"">C  A  C  C  A  B  B  B  B  B                              </div>","32","html-keyboard-response","102","317234","0.0-2.0-0.50","test","",""
"958.569999998901","","","survey-likert","103","318694","0.0-2.0-1.50","","{""Q0"":3}","[0]"
"247.87999999901513","<div style=""font-size:45px;"">B  A  A  C  C  C  C  C  C  C  C  B  C  B                  </div>","32","html-keyboard-response","104","318943","0.0-2.0-0.51","test","",""
"1193.9550000024028","","","survey-likert","105","320642","0.0-2.0-1.51","","{""Q0"":2}","[0]"
"431.54499999945983","<div style=""font-size:45px;"">A  B  C  A  C  A  B  A  B  C  C  C                        </div>","32","html-keyboard-response","106","321075","0.0-2.0-0.52","test","",""
"1803.7349999976577","","","survey-likert","107","323384","0.0-2.0-1.52","","{""Q0"":3}","[0]"
"419.5400000025984","<div style=""font-size:45px;"">C  C  C  C  C  C  C  C  C  C  C  C  C  C  C  C            </div>","32","html-keyboard-response","108","323805","0.0-2.0-0.53","test","",""
"1776.9250000019674","","","survey-likert","109","326085","0.0-2.0-1.53","","{""Q0"":0}","[0]"
"288.8249999996624","<div style=""font-size:45px;"">A  C  B  A  C  B  A  C  B  A  C  B  A  C  B  A            </div>","32","html-keyboard-response","110","326376","0.0-2.0-0.54","test","",""
"1990.5450000005658","","","survey-likert","111","328868","0.0-2.0-1.54","","{""Q0"":0}","[0]"
"896.8449999992736","<div style=""font-size:45px;"">C  A  C  A  C  A  C  A  C  A  C  A  C  A  C  A  C  A  C  A</div>","32","html-keyboard-response","112","329766","0.0-2.0-0.55","test","",""
"1783.254999998433","","","survey-likert","113","332051","0.0-2.0-1.55","","{""Q0"":0}","[0]"
"348.25500000081956","<div style=""font-size:45px;"">C  B  B  B  B  B  B  B  B  B  B  B                        </div>","32","html-keyboard-response","114","332401","0.0-2.0-0.56","test","",""
"2671.7099999987404","","","survey-likert","115","335580","0.0-2.0-1.56","","{""Q0"":0}","[0]"
"655.3649999987101","<div style=""font-size:45px;"">C  B  B  C  B  B  B  B  B  B  B  B  B  B  B  C            </div>","32","html-keyboard-response","116","336237","0.0-2.0-0.57","test","",""
"1335.8250000019325","","","survey-likert","117","338076","0.0-2.0-1.57","","{""Q0"":0}","[0]"
"454.21499999793014","<div style=""font-size:45px;"">B  C  A  A  A  A  B  A  A  A  B  B                        </div>","32","html-keyboard-response","118","338532","0.0-2.0-0.58","test","",""
"2027.5150000016438","","","survey-likert","119","341061","0.0-2.0-1.58","","{""Q0"":0}","[0]"
"750.3599999981816","<div style=""font-size:45px;"">B  B  B  A  B  B  C  A  A  A  A  A  C  B  B  B  B  A  A  A</div>","32","html-keyboard-response","120","341812","0.0-2.0-0.59","test","",""
"1252.6899999975576","","","survey-likert","121","343568","0.0-2.0-1.59","","{""Q0"":0}","[0]"
"640.3100000025006","<div style=""font-size:45px;"">C  B  B  C  B  A  A  B  A  A  B  A  A  A  A  B            </div>","32","html-keyboard-response","122","344210","0.0-2.0-0.60","test","",""
"1435.0949999971199","","","survey-likert","123","346147","0.0-2.0-1.60","","{""Q0"":0}","[0]"
"428.6849999988917","<div style=""font-size:45px;"">C  B  C  C  B  C  C  A  B  A                              </div>","32","html-keyboard-response","124","346578","0.0-2.0-0.61","test","",""
"1337.0250000007218","","","survey-likert","125","348422","0.0-2.0-1.61","","{""Q0"":1}","[0]"
"783.2999999991735","<div style=""font-size:45px;"">C  B  C  A  C  A  B  C  B  A  B  A  C  B  C  A            </div>","32","html-keyboard-response","126","349207","0.0-2.0-0.62","test","",""
"2577.124999999767","","","survey-likert","127","352286","0.0-2.0-1.62","","{""Q0"":1}","[0]"
"548.1050000016694","<div style=""font-size:45px;"">C  C  B  B  B  B  C  C  B  C  C  A                        </div>","32","html-keyboard-response","128","352836","0.0-2.0-0.63","test","",""
"1083.4300000023795","","","survey-likert","129","354423","0.0-2.0-1.63","","{""Q0"":6}","[0]"
"308.4950000011013","<div style=""font-size:45px;"">A  B  B  A  A  B  B  C                                    </div>","32","html-keyboard-response","130","354733","0.0-2.0-0.64","test","",""
"1410.554999998596","","","survey-likert","131","356649","0.0-2.0-1.64","","{""Q0"":7}","[0]"
"466.325000001234","<div style=""font-size:45px;"">B  B  B  B  B  A  B  C  A  A  B  B  C  B  C  C            </div>","32","html-keyboard-response","132","357116","0.0-2.0-0.65","test","",""
"1563.1050000010873","","","survey-likert","133","359186","0.0-2.0-1.65","","{""Q0"":2}","[0]"
"322.60999999928754","<div style=""font-size:45px;"">C  B  C  B  C  B  C  B  C  B  C  B  C  B  C  B  C  B  C  B</div>","32","html-keyboard-response","134","359510","0.0-2.0-0.66","test","",""
"1825.9800000014366","","","survey-likert","135","361838","0.0-2.0-1.66","","{""Q0"":0}","[0]"
"365.9350000016275","<div style=""font-size:45px;"">A  A  B  A  A  B  A  A  B  A  A  B  A  A                  </div>","32","html-keyboard-response","136","362205","0.0-2.0-0.67","test","",""
"1378.4150000028312","","","survey-likert","137","364090","0.0-2.0-1.67","","{""Q0"":6}","[0]"
"448.73999999975786","<div style=""font-size:45px;"">A  A  A  A                                                </div>","32","html-keyboard-response","138","364540","0.0-2.0-0.68","test","",""
"1607.2899999999208","","","survey-likert","139","366651","0.0-2.0-1.68","","{""Q0"":3}","[0]"
"312.31000000122003","<div style=""font-size:45px;"">B  B  B  B                                                </div>","32","html-keyboard-response","140","366965","0.0-2.0-0.69","test","",""
"1025.6849999969127","","","survey-likert","141","368492","0.0-2.0-1.69","","{""Q0"":3}","[0]"
"410.00500000151806","<div style=""font-size:45px;"">C  C  B  C                                                </div>","32","html-keyboard-response","142","368903","0.0-2.0-0.70","test","",""
"1491.294999999809","","","survey-likert","143","370899","0.0-2.0-1.70","","{""Q0"":3}","[0]"
"439.9200000007404","<div style=""font-size:45px;"">B  C  C  C  B  C  A  A  B  B  C  A                        </div>","32","html-keyboard-response","144","371341","0.0-2.0-0.71","test","",""
"1658.9150000000373","","","survey-likert","145","373503","0.0-2.0-1.71","","{""Q0"":5}","[0]"
"379.0999999983469","<div style=""font-size:45px;"">C  C  C  C  C  C  C  A                                    </div>","32","html-keyboard-response","146","373883","0.0-2.0-0.72","test","",""
"1791.5649999995367","","","survey-likert","147","376178","0.0-2.0-1.72","","{""Q0"":2}","[0]"
"370.61499999981606","<div style=""font-size:45px;"">C  C  C  C  C  A  A  A  A  B                              </div>","32","html-keyboard-response","148","376550","0.0-2.0-0.73","test","",""
"2186.1600000011385","","","survey-likert","149","379239","0.0-2.0-1.73","","{""Q0"":6}","[0]"
"426.6150000002817","<div style=""font-size:45px;"">A  A  A  A  C  C  A  A  C  C  C  C                        </div>","32","html-keyboard-response","150","379668","0.0-2.0-0.74","test","",""
"2204.4700000006123","","","survey-likert","151","382374","0.0-2.0-1.74","","{""Q0"":1}","[0]"
"1474.3850000012899","<div style=""font-size:45px;"">C  A  C  A  C  A  C  A  C  A  C  A  C  A  B  B  B  B      </div>","32","html-keyboard-response","152","383850","0.0-2.0-0.75","test","",""
"1861.6149999980116","","","survey-likert","153","386213","0.0-2.0-1.75","","{""Q0"":0}","[0]"
"376.4950000004028","<div style=""font-size:45px;"">C  A  A  B  A  B  B  B  B  A  A  A  A  B  C  C  B  B  B  B</div>","32","html-keyboard-response","154","386592","0.0-2.0-0.76","test","",""
"1750.2800000002026","","","survey-likert","155","388848","0.0-2.0-1.76","","{""Q0"":1}","[0]"
"370.93000000092434","<div style=""font-size:45px;"">B  C  C  C                                                </div>","32","html-keyboard-response","156","389221","0.0-2.0-0.77","test","",""
"1023.7449999985984","","","survey-likert","157","390747","0.0-2.0-1.77","","{""Q0"":3}","[0]"
"381.5250000007218","<div style=""font-size:45px;"">A  B  A  B  A  B                                          </div>","32","html-keyboard-response","158","391130","0.0-2.0-0.78","test","",""
"1807.605000001844","","","survey-likert","159","393440","0.0-2.0-1.78","","{""Q0"":1}","[0]"
"441.27499999740394","<div style=""font-size:45px;"">B  A  A  A  A  A  A  B  B  B  B  C                        </div>","32","html-keyboard-response","160","393882","0.0-2.0-0.79","test","",""
"1312.505000001751","","","survey-likert","161","395699","0.0-2.0-1.79","","{""Q0"":1}","[0]"
"529.6099999977741","<div style=""font-size:45px;"">C  B  C  C  B  C  C  B  C  C  B  C  C  B  C  C  B  C      </div>","32","html-keyboard-response","162","396230","0.0-2.0-0.80","test","",""
"2057.7400000002235","","","survey-likert","163","398792","0.0-2.0-1.80","","{""Q0"":0}","[0]"
"1614.099999998929","<div style=""font-size:45px;"">B  B  A  B  B  B  B  C  C  C  A  A  A  C  C  B  A  B  B  B</div>","32","html-keyboard-response","164","400409","0.0-2.0-0.81","test","",""
"1145.5349999996251","","","survey-likert","165","402059","0.0-2.0-1.81","","{""Q0"":5}","[0]"
"381.8250000004191","<div style=""font-size:45px;"">A  B  B  A  B  A                                          </div>","32","html-keyboard-response","166","402442","0.0-2.0-0.82","test","",""
"1534.4150000019","","","survey-likert","167","404481","0.0-2.0-1.82","","{""Q0"":3}","[0]"
"323.3700000019162","<div style=""font-size:45px;"">A  C  B  A  B  C                                          </div>","32","html-keyboard-response","168","404806","0.0-2.0-0.83","test","",""
"2290.9299999992363","","","survey-likert","169","407599","0.0-2.0-1.83","","{""Q0"":7}","[0]"
"399.26500000001397","<div style=""font-size:45px;"">B  A  B  A                                                </div>","32","html-keyboard-response","170","408000","0.0-2.0-0.84","test","",""
"2090.3849999995437","","","survey-likert","171","410595","0.0-2.0-1.84","","{""Q0"":4}","[0]"
"392.46499999717344","<div style=""font-size:45px;"">B  C  C  B  C  C                                          </div>","32","html-keyboard-response","172","410989","0.0-2.0-0.85","test","",""
"2219.3000000006286","","","survey-likert","173","413714","0.0-2.0-1.85","","{""Q0"":3}","[0]"
"386.3050000000512","<div style=""font-size:45px;"">A  C  A  A  A  B  C  B                                    </div>","32","html-keyboard-response","174","414102","0.0-2.0-0.86","test","",""
"1131.2099999995553","","","survey-likert","175","415736","0.0-2.0-1.86","","{""Q0"":""""}","[0]"
"767.9300000017975","<div style=""font-size:45px;"">C  A  A  C  A  A  A  B  A  C                              </div>","32","html-keyboard-response","176","416505","0.0-2.0-0.87","test","",""
"1337.5100000011735","","","survey-likert","177","418346","0.0-2.0-1.87","","{""Q0"":6}","[0]"
"669.4050000005518","<div style=""font-size:45px;"">C  C  A  B  A  B  C  C  A  B  A  C  A  B  B  B            </div>","32","html-keyboard-response","178","419017","0.0-2.0-0.88","test","",""
"1766.2099999979255","","","survey-likert","179","421285","0.0-2.0-1.88","","{""Q0"":7}","[0]"
"450.2600000014645","<div style=""font-size:45px;"">B  B  B  A                                                </div>","32","html-keyboard-response","180","421737","0.0-2.0-0.89","test","",""
"4411.269999996875","","","survey-likert","181","426654","0.0-2.0-1.89","","{""Q0"":5}","[0]"
"488.2550000002375","<div style=""font-size:45px;"">A  B  C  A  A  B  C  C  C  C                              </div>","32","html-keyboard-response","182","427145","0.0-2.0-0.90","test","",""
"1430.6049999977113","","","survey-likert","183","429077","0.0-2.0-1.90","","{""Q0"":4}","[0]"
"2278.4600000013597","<div style=""font-size:45px;"">C  C  C  C  C  B  C  A  A  A  B  B  A  B  C  B  A  A  B  B</div>","32","html-keyboard-response","184","431357","0.0-2.0-0.91","test","",""
"1744.559999999241","","","survey-likert","185","433603","0.0-2.0-1.91","","{""Q0"":2}","[0]"
"542.9499999991385","<div style=""font-size:45px;"">A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A</div>","32","html-keyboard-response","186","434148","0.0-2.0-0.92","test","",""
"1236.8249999999534","","","survey-likert","187","435887","0.0-2.0-1.92","","{""Q0"":0}","[0]"
"369.87999999837484","<div style=""font-size:45px;"">B  C  C  B  B  B  A  C  B  C  A  C                        </div>","32","html-keyboard-response","188","436258","0.0-2.0-0.93","test","",""
"1050.3749999988358","","","survey-likert","189","437810","0.0-2.0-1.93","","{""Q0"":2}","[0]"
"520.4699999995064","<div style=""font-size:45px;"">C  C  C  C  A  A  B  B  B  B  B  B  B  B  B  B  B  B      </div>","32","html-keyboard-response","190","438332","0.0-2.0-0.94","test","",""
"2094.600000000326","","","survey-likert","191","440928","0.0-2.0-1.94","","{""Q0"":1}","[0]"
"341.35999999853084","<div style=""font-size:45px;"">B  B  B  B  A  A  A  A  B  C  A  B  B  C  B  B            </div>","32","html-keyboard-response","192","441271","0.0-2.0-0.95","test","",""
"1488.9949999997043","","","survey-likert","193","443262","0.0-2.0-1.95","","{""Q0"":2}","[0]"
"338.434999997844","<div style=""font-size:45px;"">C  A  C  A  B  B  C  A                                    </div>","32","html-keyboard-response","194","443602","0.0-2.0-0.96","test","",""
"1384.1299999985495","","","survey-likert","195","445488","0.0-2.0-1.96","","{""Q0"":3}","[0]"
"389.790000001085","<div style=""font-size:45px;"">A  A  A  A  A  C  B  C  A  B                              </div>","32","html-keyboard-response","196","445879","0.0-2.0-0.97","test","",""
"1233.2600000008824","","","survey-likert","197","447616","0.0-2.0-1.97","","{""Q0"":4}","[0]"
"338.7350000011502","<div style=""font-size:45px;"">A  C  C  A  B  A  A  B  B  A  A  A  C  B                  </div>","32","html-keyboard-response","198","447957","0.0-2.0-0.98","test","",""
"1637.7749999992084","","","survey-likert","199","450096","0.0-2.0-1.98","","{""Q0"":3}","[0]"
"395.26000000117347","<div style=""font-size:45px;"">A  B  B  A  B  B  A  B                                    </div>","32","html-keyboard-response","200","450493","0.0-2.0-0.99","test","",""
"1474.834999997227","","","survey-likert","201","452469","0.0-2.0-1.99","","{""Q0"":2}","[0]"
"477.05000000132713","<div style=""font-size:45px;"">A  C  C  C  C  B  A  A  A  A  A  A                        </div>","32","html-keyboard-response","202","452948","0.0-2.0-0.100","test","",""
