"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","responses","question_order"
"490","<div style=""font-size:45px;"">C  C  C  C  C  C  C  C  C  C  C  C  C  C                  </div>","32","html-keyboard-response","56","109009","0.0-2.0-0.27","test","",""
"1439.9999999999854","","","survey-likert","57","110953","0.0-2.0-1.27","","{""Q0"":0}","[0]"
"412","<div style=""font-size:45px;"">B  A  B  C                                                </div>","32","html-keyboard-response","58","111367","0.0-2.0-0.28","test","",""
"1768","","","survey-likert","59","113637","0.0-2.0-1.28","","{""Q0"":6}","[0]"
"420","<div style=""font-size:45px;"">C  B  B  A                                                </div>","32","html-keyboard-response","60","114058","0.0-2.0-0.29","test","",""
"2745.0000000000146","","","survey-likert","61","117305","0.0-2.0-1.29","","{""Q0"":6}","[0]"
"1238","<div style=""font-size:45px;"">C  A  C  A  B  B  C  A                                    </div>","32","html-keyboard-response","62","118545","0.0-2.0-0.30","test","",""
"1645","","","survey-likert","63","120693","0.0-2.0-1.30","","{""Q0"":6}","[0]"
"1305.9999999999854","<div style=""font-size:45px;"">A  A  B  B  C  C  C  C  A  B  B  B  B  C  C  B  C  C      </div>","32","html-keyboard-response","64","122001","0.0-2.0-0.31","test","",""
"1586","","","survey-likert","65","124089","0.0-2.0-1.31","","{""Q0"":4}","[0]"
"382","<div style=""font-size:45px;"">B  C  B  C                                                </div>","32","html-keyboard-response","66","124473","0.0-2.0-0.32","test","",""
"2654","","","survey-likert","67","127628","0.0-2.0-1.32","","{""Q0"":2}","[0]"
"2078.0000000000146","<div style=""font-size:45px;"">A  A  A  B  C  C  C  C  C  A  C  C  B  A  C  B  C  C      </div>","32","html-keyboard-response","68","129708","0.0-2.0-0.33","test","",""
"1367","","","survey-likert","69","131577","0.0-2.0-1.33","","{""Q0"":3}","[0]"
"1234","<div style=""font-size:45px;"">C  B  C  B  C  B  C  B  C  B  C  B  C  B  C  B  C  B  C  B</div>","32","html-keyboard-response","70","132812","0.0-2.0-0.34","test","",""
"1459","","","survey-likert","71","134773","0.0-2.0-1.34","","{""Q0"":0}","[0]"
"561","<div style=""font-size:45px;"">B  C  C  A  C  A  A  A                                    </div>","32","html-keyboard-response","72","135336","0.0-2.0-0.35","test","",""
"1745.999999999971","","","survey-likert","73","137586","0.0-2.0-1.35","","{""Q0"":1}","[0]"
"426","<div style=""font-size:45px;"">A  C  A  B                                                </div>","32","html-keyboard-response","74","138013","0.0-2.0-0.36","test","",""
"2299","","","survey-likert","75","140814","0.0-2.0-1.36","","{""Q0"":4}","[0]"
"510","<div style=""font-size:45px;"">B  C  C  C  B  C  A  A  B  B  C  A                        </div>","32","html-keyboard-response","76","141326","0.0-2.0-0.37","test","",""
"1080","","","survey-likert","77","142908","0.0-2.0-1.37","","{""Q0"":5}","[0]"
"602","<div style=""font-size:45px;"">B  C  A  C  B  B  B  C  B  B  B  B  C  C                  </div>","32","html-keyboard-response","78","143512","0.0-2.0-0.38","test","",""
"1419","","","survey-likert","79","145433","0.0-2.0-1.38","","{""Q0"":3}","[0]"
"409","<div style=""font-size:45px;"">A  C  A  C  A  C  A  C  A  C                              </div>","32","html-keyboard-response","80","145843","0.0-2.0-0.39","test","",""
"2619","","","survey-likert","81","148965","0.0-2.0-1.39","","{""Q0"":0}","[0]"
"2519","<div style=""font-size:45px;"">C  A  A  B  C  B  C  C  A  B  A  B  A  B  B  C  B  B      </div>","32","html-keyboard-response","82","151486","0.0-2.0-0.40","test","",""
"2394.999999999971","","","survey-likert","83","154383","0.0-2.0-1.40","","{""Q0"":7}","[0]"
"989","<div style=""font-size:45px;"">A  B  C  A  C  A  B  A  B  C  C  C                        </div>","32","html-keyboard-response","84","155375","0.0-2.0-0.41","test","",""
"1365","","","survey-likert","85","157244","0.0-2.0-1.41","","{""Q0"":7}","[0]"
"479","<div style=""font-size:45px;"">C  C  C  B  C  C  C  C  C  C  C  C  C  C                  </div>","32","html-keyboard-response","86","157725","0.0-2.0-0.42","test","",""
"1247","","","survey-likert","87","159473","0.0-2.0-1.42","","{""Q0"":2}","[0]"
"902","<div style=""font-size:45px;"">A  C  A  C  A  C  A  C  A  C  A  C  A  C  A  C  A  C      </div>","32","html-keyboard-response","88","160377","0.0-2.0-0.43","test","",""
"1431","","","survey-likert","89","162310","0.0-2.0-1.43","","{""Q0"":0}","[0]"
"563","<div style=""font-size:45px;"">A  A  A  A  A  A  B  A  A  A  C  A                        </div>","32","html-keyboard-response","90","162875","0.0-2.0-0.44","test","",""
"2561","","","survey-likert","91","165938","0.0-2.0-1.44","","{""Q0"":1}","[0]"
"481","<div style=""font-size:45px;"">A  A  B  A                                                </div>","32","html-keyboard-response","92","166421","0.0-2.0-0.45","test","",""
"1443","","","survey-likert","93","168367","0.0-2.0-1.45","","{""Q0"":3}","[0]"
"511","<div style=""font-size:45px;"">B  B  A  B  B  B  B  C  C  C  A  A  A  C  C  B  A  B  B  B</div>","32","html-keyboard-response","94","168880","0.0-2.0-0.46","test","",""
"1302.999999999971","","","survey-likert","95","170685","0.0-2.0-1.46","","{""Q0"":2}","[0]"
"777","<div style=""font-size:45px;"">B  C  A  A  A  A  B  A  A  A  B  B                        </div>","32","html-keyboard-response","96","171464","0.0-2.0-0.47","test","",""
"2378.999999999971","","","survey-likert","97","174345","0.0-2.0-1.47","","{""Q0"":2}","[0]"
"451","<div style=""font-size:45px;"">B  B  B  A                                                </div>","32","html-keyboard-response","98","174798","0.0-2.0-0.48","test","",""
"1034.000000000029","","","survey-likert","99","176335","0.0-2.0-1.48","","{""Q0"":4}","[0]"
"1542","<div style=""font-size:45px;"">C  C  C  C  A  A  B  B  B  B  B  B  B  B  B  B  B  B      </div>","32","html-keyboard-response","100","177878","0.0-2.0-0.49","test","",""
"1670","","","survey-likert","101","180051","0.0-2.0-1.49","","{""Q0"":1}","[0]"
"580.0000000000291","<div style=""font-size:45px;"">C  B  C  C  B  C  C  A  B  A                              </div>","32","html-keyboard-response","102","180633","0.0-2.0-0.50","test","",""
"1280","","","survey-likert","103","182416","0.0-2.0-1.50","","{""Q0"":2}","[0]"
"5019","<div style=""font-size:45px;"">C  B  C  A  C  A  B  C  B  C                              </div>","32","html-keyboard-response","104","187437","0.0-2.0-0.51","test","",""
"1892","","","survey-likert","105","189832","0.0-2.0-1.51","","{""Q0"":4}","[0]"
"959","<div style=""font-size:45px;"">A  A  B  A  B  B  B  B  A  A  C  C  B  B  A  C  C  C  C  C</div>","32","html-keyboard-response","106","190793","0.0-2.0-0.52","test","",""
"1646.999999999971","","","survey-likert","107","192941","0.0-2.0-1.52","","{""Q0"":2}","[0]"
"822","<div style=""font-size:45px;"">B  A  C  B  C  B  A  B                                    </div>","32","html-keyboard-response","108","193766","0.0-2.0-0.53","test","",""
"1221.000000000029","","","survey-likert","109","195490","0.0-2.0-1.53","","{""Q0"":3}","[0]"
"5989","<div style=""font-size:45px;"">B  A  B  B  A  C  C  A  B  C  B  B  C  A  C  C  A  B  A  B</div>","32","html-keyboard-response","110","201481","0.0-2.0-0.54","test","",""
"1580","","","survey-likert","111","203562","0.0-2.0-1.54","","{""Q0"":5}","[0]"
"878","<div style=""font-size:45px;"">A  A  B  A  A  B  A  A  B  A  A  B  A  A                  </div>","32","html-keyboard-response","112","204442","0.0-2.0-0.55","test","",""
"1031","","","survey-likert","113","205975","0.0-2.0-1.55","","{""Q0"":3}","[0]"
"1225","<div style=""font-size:45px;"">C  C  C  A  C  B  A  C  C  A  A  B  B  C  A  B  C  C      </div>","32","html-keyboard-response","114","207202","0.0-2.0-0.56","test","",""
"1947.000000000029","","","survey-likert","115","209651","0.0-2.0-1.56","","{""Q0"":5}","[0]"
"1127","<div style=""font-size:45px;"">B  C  C  B  C  C  B  C  C  B  A  A  A  A  A  A  C  C  C  C</div>","32","html-keyboard-response","116","210780","0.0-2.0-0.57","test","",""
"1221.999999999971","","","survey-likert","117","212504","0.0-2.0-1.57","","{""Q0"":5}","[0]"
"757","<div style=""font-size:45px;"">A  A  A  A  A  C  B  C  A  B                              </div>","32","html-keyboard-response","118","213264","0.0-2.0-0.58","test","",""
"1279","","","survey-likert","119","215045","0.0-2.0-1.58","","{""Q0"":3}","[0]"
"835","<div style=""font-size:45px;"">A  B  B  A  C  B  C  C  C  C  B  B  A  C                  </div>","32","html-keyboard-response","120","215882","0.0-2.0-0.59","test","",""
"1066","","","survey-likert","121","217450","0.0-2.0-1.59","","{""Q0"":5}","[0]"
"622","<div style=""font-size:45px;"">A  B  A  B  A  B                                          </div>","32","html-keyboard-response","122","218075","0.0-2.0-0.60","test","",""
"1489","","","survey-likert","123","220065","0.0-2.0-1.60","","{""Q0"":2}","[0]"
"1110","<div style=""font-size:45px;"">C  C  C  B  A  A  C  B  B  B  C  A  B  B  B  A  C  A      </div>","32","html-keyboard-response","124","221177","0.0-2.0-0.61","test","",""
"1342","","","survey-likert","125","223022","0.0-2.0-1.61","","{""Q0"":7}","[0]"
"586.0000000000291","<div style=""font-size:45px;"">B  C  A  A  A  A  A  A  A  A                              </div>","32","html-keyboard-response","126","223610","0.0-2.0-0.62","test","",""
"2618","","","survey-likert","127","226730","0.0-2.0-1.62","","{""Q0"":3}","[0]"
"1850","<div style=""font-size:45px;"">A  C  B  A  C  A  B  C  B  C  C  B  C  B  C  A            </div>","32","html-keyboard-response","128","228582","0.0-2.0-0.63","test","",""
"2128","","","survey-likert","129","231212","0.0-2.0-1.63","","{""Q0"":8}","[0]"
"518","<div style=""font-size:45px;"">C  C  C  C  C  C  C  C  C  C  C  C  C  C  C  C            </div>","32","html-keyboard-response","130","231732","0.0-2.0-0.64","test","",""
"1512","","","survey-likert","131","233745","0.0-2.0-1.64","","{""Q0"":0}","[0]"
"5224","<div style=""font-size:45px;"">C  A  A  B  A  B  B  B  B  A  A  A  A  B  C  C  B  B  B  B</div>","32","html-keyboard-response","132","238973","0.0-2.0-0.65","test","",""
"1768","","","survey-likert","133","241242","0.0-2.0-1.65","","{""Q0"":3}","[0]"
"907","<div style=""font-size:45px;"">C  C  B  B  B  B  C  C  B  C  C  A                        </div>","32","html-keyboard-response","134","242151","0.0-2.0-0.66","test","",""
"1571","","","survey-likert","135","244223","0.0-2.0-1.66","","{""Q0"":4}","[0]"
"1302.000000000029","<div style=""font-size:45px;"">B  B  B  C  C  A  B  B  A  A  C  C                        </div>","32","html-keyboard-response","136","245527","0.0-2.0-0.67","test","",""
"1470","","","survey-likert","137","247500","0.0-2.0-1.67","","{""Q0"":6}","[0]"
"473","<div style=""font-size:45px;"">A  B  B  A  B  B  A  B                                    </div>","32","html-keyboard-response","138","247975","0.0-2.0-0.68","test","",""
"1131","","","survey-likert","139","249609","0.0-2.0-1.68","","{""Q0"":3}","[0]"
"605","<div style=""font-size:45px;"">A  A  A  A  C  C  A  A  C  C  C  C                        </div>","32","html-keyboard-response","140","250217","0.0-2.0-0.69","test","",""
"1870","","","survey-likert","141","252590","0.0-2.0-1.69","","{""Q0"":2}","[0]"
"446","<div style=""font-size:45px;"">C  C  C  C  C  A  A  A  A  B                              </div>","32","html-keyboard-response","142","253038","0.0-2.0-0.70","test","",""
"1288","","","survey-likert","143","254827","0.0-2.0-1.70","","{""Q0"":2}","[0]"
"835","<div style=""font-size:45px;"">A  C  B  B  C  B  A  A  A  A  A  B  C  C  C  A  B  A  A  B</div>","32","html-keyboard-response","144","255664","0.0-2.0-0.71","test","",""
"1466","","","survey-likert","145","257632","0.0-2.0-1.71","","{""Q0"":6}","[0]"
"483.0000000000291","<div style=""font-size:45px;"">B  C  B  B  B  B                                          </div>","32","html-keyboard-response","146","258117","0.0-2.0-0.72","test","",""
"1363","","","survey-likert","147","259982","0.0-2.0-1.72","","{""Q0"":3}","[0]"
"515.0000000000582","<div style=""font-size:45px;"">C  C  C  C  C  A  A  A  A  A  A  A  A  A                  </div>","32","html-keyboard-response","148","260499","0.0-2.0-0.73","test","",""
"1672.0000000000582","","","survey-likert","149","262674","0.0-2.0-1.73","","{""Q0"":1}","[0]"
"639","<div style=""font-size:45px;"">C  B  B  B  A  B  B  B  A  B                              </div>","32","html-keyboard-response","150","263315","0.0-2.0-0.74","test","",""
"1182","","","survey-likert","151","264999","0.0-2.0-1.74","","{""Q0"":3}","[0]"
"811.0000000000582","<div style=""font-size:45px;"">B  C  C  B  C  C  B  C  C  B  C  C                        </div>","32","html-keyboard-response","152","265811","0.0-2.0-0.75","test","",""
"3369","","","survey-likert","153","269682","0.0-2.0-1.75","","{""Q0"":0}","[0]"
"384","<div style=""font-size:45px;"">B  A  B  B  A  B  B  A                                    </div>","32","html-keyboard-response","154","270069","0.0-2.0-0.76","test","",""
"1213","","","survey-likert","155","271784","0.0-2.0-1.76","","{""Q0"":1}","[0]"
"490","<div style=""font-size:45px;"">C  C  C  B                                                </div>","32","html-keyboard-response","156","272277","0.0-2.0-0.77","test","",""
"1171","","","survey-likert","157","273950","0.0-2.0-1.77","","{""Q0"":2}","[0]"
"428","<div style=""font-size:45px;"">C  A  C  C  A  C  C  A  C  C                              </div>","32","html-keyboard-response","158","274379","0.0-2.0-0.78","test","",""
"2026","","","survey-likert","159","276906","0.0-2.0-1.78","","{""Q0"":2}","[0]"
"400","<div style=""font-size:45px;"">B  C  B  C  B  C  B  C                                    </div>","32","html-keyboard-response","160","277309","0.0-2.0-0.79","test","",""
"1283.9999999999418","","","survey-likert","161","279096","0.0-2.0-1.79","","{""Q0"":0}","[0]"
"1318","<div style=""font-size:45px;"">C  B  C  B  A  C  B  B                                    </div>","32","html-keyboard-response","162","280416","0.0-2.0-0.80","test","",""
"1757","","","survey-likert","163","282676","0.0-2.0-1.80","","{""Q0"":2}","[0]"
"974","<div style=""font-size:45px;"">A  C  C  C  B  C  B  B  A  B  A  B  A  C  A  C  A  C      </div>","32","html-keyboard-response","164","283652","0.0-2.0-0.81","test","",""
"1632","","","survey-likert","165","285785","0.0-2.0-1.81","","{""Q0"":7}","[0]"
"486","<div style=""font-size:45px;"">A  B  A  A  A  B                                          </div>","32","html-keyboard-response","166","286273","0.0-2.0-0.82","test","",""
"967","","","survey-likert","167","287742","0.0-2.0-1.82","","{""Q0"":3}","[0]"
"623","<div style=""font-size:45px;"">C  A  B  A  B  A  B  A                                    </div>","32","html-keyboard-response","168","288367","0.0-2.0-0.83","test","",""
"1696","","","survey-likert","169","290564","0.0-2.0-1.83","","{""Q0"":1}","[0]"
"596","<div style=""font-size:45px;"">B  C  C  B  B  B  A  C  B  C  A  C                        </div>","32","html-keyboard-response","170","291162","0.0-2.0-0.84","test","",""
"1058","","","survey-likert","171","292722","0.0-2.0-1.84","","{""Q0"":5}","[0]"
"663.9999999999418","<div style=""font-size:45px;"">B  A  B  A  B  A  B  A  B  A                              </div>","32","html-keyboard-response","172","293387","0.0-2.0-0.85","test","",""
"2237","","","survey-likert","173","296126","0.0-2.0-1.85","","{""Q0"":0}","[0]"
"1193.9999999999418","<div style=""font-size:45px;"">A  B  A  A  B  A  A  A  A  A  A  A  A  A  A  C  C  C      </div>","32","html-keyboard-response","174","297321","0.0-2.0-0.86","test","",""
"1283","","","survey-likert","175","299106","0.0-2.0-1.86","","{""Q0"":1}","[0]"
"759","<div style=""font-size:45px;"">A  C  C  A  B  A  A  B  B  A  A  A  C  B                  </div>","32","html-keyboard-response","176","299867","0.0-2.0-0.87","test","",""
"2229.000000000058","","","survey-likert","177","302599","0.0-2.0-1.87","","{""Q0"":2}","[0]"
"682","<div style=""font-size:45px;"">A  A  B  A  A  C  C  C  B  C  C  C  C  C                  </div>","32","html-keyboard-response","178","303282","0.0-2.0-0.88","test","",""
"1708","","","survey-likert","179","305492","0.0-2.0-1.88","","{""Q0"":3}","[0]"
"501","<div style=""font-size:45px;"">C  C  C  C  C  C                                          </div>","32","html-keyboard-response","180","305994","0.0-2.0-0.89","test","",""
"3399","","","survey-likert","181","309896","0.0-2.0-1.89","","{""Q0"":2}","[0]"
"414","<div style=""font-size:45px;"">B  C  B  B                                                </div>","32","html-keyboard-response","182","310311","0.0-2.0-0.90","test","",""
"1256","","","survey-likert","183","312069","0.0-2.0-1.90","","{""Q0"":2}","[0]"
"613","<div style=""font-size:45px;"">B  C  A  A  A  B                                          </div>","32","html-keyboard-response","184","312685","0.0-2.0-0.91","test","",""
"1679.0000000000582","","","survey-likert","185","314866","0.0-2.0-1.91","","{""Q0"":3}","[0]"
"506","<div style=""font-size:45px;"">C  C  C  C  C  C  C  A                                    </div>","32","html-keyboard-response","186","315374","0.0-2.0-0.92","test","",""
"1380","","","survey-likert","187","317255","0.0-2.0-1.92","","{""Q0"":2}","[0]"
"814","<div style=""font-size:45px;"">B  C  B  B  C  B  C  B  C  C  C  C  C  C                  </div>","32","html-keyboard-response","188","318072","0.0-2.0-0.93","test","",""
"966.9999999999418","","","survey-likert","189","319542","0.0-2.0-1.93","","{""Q0"":3}","[0]"
"944","<div style=""font-size:45px;"">B  B  B  A  B  B  C  A  A  A  A  A  C  B  B  B  B  A  A  A</div>","32","html-keyboard-response","190","320489","0.0-2.0-0.94","test","",""
"1163.9999999999418","","","survey-likert","191","322155","0.0-2.0-1.94","","{""Q0"":3}","[0]"
"425","<div style=""font-size:45px;"">B  B  B  B  C  B                                          </div>","32","html-keyboard-response","192","322582","0.0-2.0-0.95","test","",""
"1307","","","survey-likert","193","324392","0.0-2.0-1.95","","{""Q0"":2}","[0]"
"1875","<div style=""font-size:45px;"">C  C  C  C  C  B  C  A  A  A  B  B  A  B  C  B  A  A  B  B</div>","32","html-keyboard-response","194","326269","0.0-2.0-0.96","test","",""
"2168","","","survey-likert","195","328939","0.0-2.0-1.96","","{""Q0"":2}","[0]"
"654","<div style=""font-size:45px;"">B  B  B  B  A  A  A  A  B  C  A  B  B  C  B  B            </div>","32","html-keyboard-response","196","329595","0.0-2.0-0.97","test","",""
"1207","","","survey-likert","197","331304","0.0-2.0-1.97","","{""Q0"":2}","[0]"
"504","<div style=""font-size:45px;"">C  C  A  B  A  A  A  A  C  B  B  B  B  B  B  B  B  A      </div>","32","html-keyboard-response","198","331811","0.0-2.0-0.98","test","",""
"2506.999999999942","","","survey-likert","199","334821","0.0-2.0-1.98","","{""Q0"":2}","[0]"
"465","<div style=""font-size:45px;"">A  B  C  B  C  A  C  C  C  B  A  A  B  A  C  C            </div>","32","html-keyboard-response","200","335289","0.0-2.0-0.99","test","",""
"1099.0000000000582","","","survey-likert","201","336890","0.0-2.0-1.99","","{""Q0"":4}","[0]"
"608","<div style=""font-size:45px;"">B  B  B  B  B  A  B  C  A  A  B  B  C  B  C  C            </div>","32","html-keyboard-response","202","337500","0.0-2.0-0.100","test","",""
"1181","","","survey-likert","203","339183","0.0-2.0-1.100","","{""Q0"":2}","[0]"
"633","<div style=""font-size:45px;"">B  C  B  A  B  A  A  A  C  C  A  C  C  B                  </div>","32","html-keyboard-response","204","339820","0.0-2.0-0.101","test","",""
"1218","","","survey-likert","205","341541","0.0-2.0-1.101","","{""Q0"":5}","[0]"
"489","<div style=""font-size:45px;"">A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A</div>","32","html-keyboard-response","206","342032","0.0-2.0-0.102","test","",""
"3185","","","survey-likert","207","345720","0.0-2.0-1.102","","{""Q0"":0}","[0]"
"1502.0000000000582","<div style=""font-size:45px;"">C  A  A  B  C  A  A  A  C  B  B  B  A  B  C  A            </div>","32","html-keyboard-response","208","347224","0.0-2.0-0.103","test","",""
"1687","","","survey-likert","209","349413","0.0-2.0-1.103","","{""Q0"":7}","[0]"
"813.9999999999418","<div style=""font-size:45px;"">B  B  C  B  B  C  B  B  C  B  B  C  B  B  C  B            </div>","32","html-keyboard-response","210","350229","0.0-2.0-0.104","test","",""
"1054","","","survey-likert","211","351785","0.0-2.0-1.104","","{""Q0"":2}","[0]"
"687.0000000000582","<div style=""font-size:45px;"">B  A  A  B  A  C  C  C  C  C  C  C  C  C                  </div>","32","html-keyboard-response","212","352475","0.0-2.0-0.105","test","",""
"2627.000000000058","","","survey-likert","213","355605","0.0-2.0-1.105","","{""Q0"":3}","[0]"
"447","<div style=""font-size:45px;"">C  B  C  A  C  A  B  C  B  A  B  A  C  B  C  A            </div>","32","html-keyboard-response","214","356054","0.0-2.0-0.106","test","",""
"1416","","","survey-likert","215","357971","0.0-2.0-1.106","","{""Q0"":3}","[0]"
